"region","gear","common_name","Omega1","Epsilon1","Omega2","Epsilon2","obs_model","status","max_grad","rrmse","aic"
"chukchi","otter","other flatfishes",0,0,1,1,"Log_Delta","confirm_gradient",2.02024217256771e-11,3.734,418.433559765042
"chukchi","otter","other flatfishes",1,0,1,1,"Log_Delta","confirm_gradient",9.2308383159434e-11,2.674,387.386122018466
"chukchi","otter","other flatfishes",0,1,1,1,"Log_Delta","confirm_gradient",2.68263633529386e-10,2.657,394.163930801522
"chukchi","otter","other flatfishes",1,1,1,1,"Log_Delta","confirm_gradient",2.53488098955756e-07,2.674,389.386122018608
"chukchi","otter","other flatfishes",0,0,0,0,"Gamma_Delta","confirm_gradient",5.39257913026667e-10,4.296,429.063794774485
"chukchi","otter","other flatfishes",1,0,0,0,"Gamma_Delta","confirm_gradient",3.2878400002545e-08,3.705,398.016357198537
"chukchi","otter","other flatfishes",0,1,0,0,"Gamma_Delta","confirm_gradient",6.92570297111672e-07,3.689,404.794164241612
"chukchi","otter","other flatfishes",1,1,0,0,"Gamma_Delta","confirm_gradient",9.64870361386261e-09,3.705,400.016356957516
"chukchi","otter","other flatfishes",0,0,1,0,"Gamma_Delta","confirm_gradient",7.30806171134191e-09,3.846,421.172579678195
"chukchi","otter","other flatfishes",1,0,1,0,"Gamma_Delta","confirm_gradient",8.58416626670078e-09,2.559,390.12514194582
"chukchi","otter","other flatfishes",0,1,1,0,"Gamma_Delta","confirm_gradient",2.22811355365948e-07,2.557,396.902950698051
"chukchi","otter","other flatfishes",1,1,1,0,"Gamma_Delta",NA,NA,NA,NA
"chukchi","otter","other flatfishes",0,0,0,1,"Gamma_Delta","confirm_gradient",6.06803496339126e-12,3.79,419.339345570912
"chukchi","otter","other flatfishes",1,0,0,1,"Gamma_Delta","confirm_gradient",1.37957187895665e-08,2.381,388.291907855699
"chukchi","otter","other flatfishes",0,1,0,1,"Gamma_Delta","confirm_gradient",1.18482961219968e-08,2.376,395.069716692364
"chukchi","otter","other flatfishes",1,1,0,1,"Gamma_Delta","confirm_gradient",1.46196788008979e-09,2.381,390.291907835846
"chukchi","otter","other flatfishes",0,0,1,1,"Gamma_Delta","confirm_gradient",5.06818587098223e-09,3.789,421.333026332566
"chukchi","otter","other flatfishes",1,0,1,1,"Gamma_Delta","confirm_gradient",4.63718130561119e-09,2.381,390.285588581421
"chukchi","otter","other flatfishes",0,1,1,1,"Gamma_Delta","confirm_gradient",1.47495688329613e-07,2.376,397.063397360704
"chukchi","otter","other flatfishes",1,1,1,1,"Gamma_Delta","confirm_gradient",6.87221390904824e-10,2.381,392.285588576393
