"region","gear","common_name","Omega1","Epsilon1","Omega2","Epsilon2","obs_model","status","max_grad","rrmse","aic"
"chukchi","otter","sea cucumbers",0,0,1,0,"Log_Delta","confirm_gradient",2.08719363230363e-10,2.772,1013.48716869549
"chukchi","otter","sea cucumbers",1,0,1,0,"Log_Delta","confirm_gradient",2.34874308127296e-12,4.233,993.315267850323
"chukchi","otter","sea cucumbers",0,1,1,0,"Log_Delta","confirm_gradient",1.49299506091438e-09,3.922,995.705200534318
"chukchi","otter","sea cucumbers",1,1,1,0,"Log_Delta","confirm_gradient",2.30588881322547e-11,4.187,995.089628517173
"chukchi","otter","sea cucumbers",0,0,0,1,"Log_Delta","confirm_gradient",6.4338111430827e-11,2.43,1016.56778219388
"chukchi","otter","sea cucumbers",1,0,0,1,"Log_Delta","confirm_gradient",3.65388920302797e-12,3.07,996.395881348362
"chukchi","otter","sea cucumbers",0,1,0,1,"Log_Delta","confirm_gradient",2.09423589581093e-11,2.834,998.785814033159
"chukchi","otter","sea cucumbers",1,1,0,1,"Log_Delta","confirm_gradient",1.36654128778049e-10,3.016,998.170242014668
"chukchi","otter","sea cucumbers",0,0,1,1,"Log_Delta","confirm_gradient",1.06625133491683e-09,2.772,1015.48716869545
"chukchi","otter","sea cucumbers",1,0,1,1,"Log_Delta","confirm_gradient",1.62445168427894e-09,4.233,995.315267851423
"chukchi","otter","sea cucumbers",0,1,1,1,"Log_Delta","confirm_gradient",7.43947126125022e-11,3.922,997.705200534503
"chukchi","otter","sea cucumbers",1,1,1,1,"Log_Delta","confirm_gradient",7.19568955764894e-10,4.187,997.089628517206
"chukchi","otter","sea cucumbers",0,0,0,0,"Gamma_Delta","confirm_gradient",6.23259186804594e-12,3.435,1027.88633908097
"chukchi","otter","sea cucumbers",1,0,0,0,"Gamma_Delta","confirm_gradient",1.38778547764673e-07,3.27,1007.71443853111
"chukchi","otter","sea cucumbers",0,1,0,0,"Gamma_Delta","confirm_gradient",1.48212298434203e-07,3.263,1010.10437089001
"chukchi","otter","sea cucumbers",1,1,0,0,"Gamma_Delta","confirm_gradient",1.24448846783309e-07,3.253,1009.48879914087
"chukchi","otter","sea cucumbers",0,0,1,0,"Gamma_Delta","confirm_gradient",6.69276856157808e-08,3.008,1018.86956139547
"chukchi","otter","sea cucumbers",1,0,1,0,"Gamma_Delta","confirm_gradient",1.05107398340465e-08,2.676,998.697660467115
"chukchi","otter","sea cucumbers",0,1,1,0,"Gamma_Delta","confirm_gradient",1.21085586002323e-09,2.635,1001.08759313361
"chukchi","otter","sea cucumbers",1,1,1,0,"Gamma_Delta","confirm_gradient",5.27347179257731e-08,2.622,1000.47202120203
"chukchi","otter","sea cucumbers",0,0,0,1,"Gamma_Delta","confirm_gradient",1.04963531200042e-08,2.938,1019.69832381511
"chukchi","otter","sea cucumbers",1,0,0,1,"Gamma_Delta","confirm_gradient",2.33589814158108e-08,2.6,999.526422998115
"chukchi","otter","sea cucumbers",0,1,0,1,"Gamma_Delta","confirm_gradient",3.46774999826494e-08,2.548,1001.9163556882
"chukchi","otter","sea cucumbers",1,1,0,1,"Gamma_Delta","confirm_gradient",1.61840754131504e-08,2.538,1001.30078361707
"chukchi","otter","sea cucumbers",0,0,1,1,"Gamma_Delta","confirm_gradient",9.523781763221e-10,3.008,1020.86956129468
"chukchi","otter","sea cucumbers",1,0,1,1,"Gamma_Delta","confirm_gradient",8.72129790607801e-08,2.676,1000.69766057731
"chukchi","otter","sea cucumbers",0,1,1,1,"Gamma_Delta","confirm_gradient",4.11260181465423e-08,2.635,1003.08759313342
"chukchi","otter","sea cucumbers",1,1,1,1,"Gamma_Delta","confirm_gradient",2.65211079764072e-08,2.622,1002.47202112211
