"year","month","day","gear","lon","lat","common_name","catch_kg","area_swept_km2"
1990,9,8,"otter",-165.33008,71.991165,"helmet crab",0,1
2012,9,12,"otter",-165.36145,71.50071,"helmet crab",0,1
2012,9,13,"otter",-165.430425,70.99711,"helmet crab",0,1
2012,9,3,"otter",-165.49594,70.5103,"helmet crab",0,1
2012,8,26,"otter",-165.571,69.99905,"helmet crab",0,1
2012,8,21,"otter",-165.66005,69.008745,"helmet crab",539.030744346275,1
2012,8,26,"otter",-165.70994,69.502415,"helmet crab",1.59852935299524,1
1990,9,11,"otter",-165.767,70.752585,"helmet crab",0,1
1990,8,17,"otter",-165.835,71.154665,"helmet crab",0,1
2012,9,9,"otter",-165.83945,73.001185,"helmet crab",0,1
2012,8,20,"otter",-165.859915,68.00221,"helmet crab",873.827195070718,1
2012,8,17,"otter",-165.889785,67.50369,"helmet crab",0.798745769455513,1
2012,8,15,"otter",-165.90435,66.99561,"helmet crab",8.01580287455881,1
1990,9,11,"otter",-165.9085,70.738335,"helmet crab",0,1
2012,8,15,"otter",-166.017925,66.48925,"helmet crab",219.484399496601,1
1990,9,13,"otter",-166.0445,70.23667,"helmet crab",0,1
1990,9,13,"otter",-166.148085,70.232085,"helmet crab",0,1
1990,9,16,"otter",-166.15275,69.7105,"helmet crab",0,1
1990,9,16,"otter",-166.294085,69.71425,"helmet crab",0,1
1990,8,23,"otter",-166.42708,68.87917,"helmet crab",0,1
1990,8,23,"otter",-166.506,68.87075,"helmet crab",0,1
1990,8,30,"otter",-166.510835,69.43433,"helmet crab",0,1
1990,8,30,"otter",-166.5465,69.460665,"helmet crab",0,1
1990,8,21,"otter",-166.81933,68.397585,"helmet crab",144.987399348454,1
2012,9,10,"otter",-166.82659,72.515245,"helmet crab",0,1
1990,9,8,"otter",-166.833915,72.066415,"helmet crab",0,1
2012,9,14,"otter",-166.916285,72.00928,"helmet crab",0,1
1990,8,21,"otter",-166.92733,68.392915,"helmet crab",72.2986289290135,1
2012,9,13,"otter",-166.954675,71.5007,"helmet crab",0,1
2012,9,3,"otter",-166.98244,70.50945,"helmet crab",0,1
2012,9,13,"otter",-166.98318,71.0104,"helmet crab",0,1
1990,8,17,"otter",-166.993,71.48008,"helmet crab",0,1
2012,9,2,"otter",-167.01461,70.01889,"helmet crab",0,1
2012,8,21,"otter",-167.044575,68.98822,"helmet crab",0,1
1990,8,17,"otter",-167.0705,71.49975,"helmet crab",0,1
2012,8,27,"otter",-167.131935,69.50156,"helmet crab",0,1
2012,8,21,"otter",-167.14776,68.522955,"helmet crab",27.4221411293044,1
2012,8,18,"otter",-167.18204,67.51167,"helmet crab",0,1
2012,8,20,"otter",-167.197785,68.004405,"helmet crab",0,1
2012,8,18,"otter",-167.22429,66.98433,"helmet crab",0,1
2012,8,15,"otter",-167.24625,66.48863,"helmet crab",0,1
1990,8,21,"otter",-167.273915,68.476585,"helmet crab",0,1
2012,8,14,"otter",-167.2772,66.00125,"helmet crab",34.5048805860266,1
1990,8,31,"otter",-167.288665,69.640835,"helmet crab",0,1
1990,8,23,"otter",-167.360335,68.867585,"helmet crab",0,1
1990,8,23,"otter",-167.479335,68.878415,"helmet crab",0,1
1990,9,13,"otter",-167.48242,70.48883,"helmet crab",0,1
1990,9,13,"otter",-167.60317,70.53075,"helmet crab",0,1
1990,8,24,"otter",-167.632915,69.101415,"helmet crab",0,1
1990,8,31,"otter",-167.64517,69.6475,"helmet crab",0,1
1990,8,17,"otter",-167.6735,71.54125,"helmet crab",0,1
1990,8,24,"otter",-167.70975,69.12983,"helmet crab",0,1
1990,8,17,"otter",-167.764585,71.572835,"helmet crab",0,1
1990,8,22,"otter",-167.85275,68.86275,"helmet crab",0,1
1990,8,22,"otter",-167.97008,68.84658,"helmet crab",0,1
2012,9,9,"otter",-168.43919,72.501905,"helmet crab",0,1
1990,8,24,"otter",-168.4685,69.18008,"helmet crab",0,1
2012,9,16,"otter",-168.48389,70.001925,"helmet crab",0,1
2012,8,19,"otter",-168.48623,67.508565,"helmet crab",0,1
2012,8,28,"otter",-168.487335,68.499175,"helmet crab",0,1
2012,8,28,"otter",-168.487385,68.988025,"helmet crab",0,1
2012,8,18,"otter",-168.488975,66.993275,"helmet crab",0,1
2012,8,14,"otter",-168.490415,66.02286,"helmet crab",0,1
2012,8,14,"otter",-168.49731,66.50526,"helmet crab",0,1
2012,9,15,"otter",-168.503465,70.49704,"helmet crab",0,1
2012,8,19,"otter",-168.50725,68.00158,"helmet crab",0,1
2012,9,14,"otter",-168.51725,72.00405,"helmet crab",0,1
2012,9,14,"otter",-168.519435,71.508235,"helmet crab",0,1
2012,9,15,"otter",-168.519485,71.002435,"helmet crab",0,1
2012,8,27,"otter",-168.57585,69.50139,"helmet crab",0,1
1990,9,11,"otter",-168.587085,70.807585,"helmet crab",0,1
1990,8,22,"otter",-168.6465,68.78667,"helmet crab",0,1
1990,8,22,"otter",-168.736,68.55542,"helmet crab",0,1
1990,8,22,"otter",-168.74267,68.77142,"helmet crab",0,1
1990,8,16,"otter",-168.789835,71.890085,"helmet crab",0,1
1990,8,22,"otter",-168.806585,68.65225,"helmet crab",0,1
1990,8,16,"otter",-168.820585,71.93308,"helmet crab",0,1
1990,8,22,"otter",-168.83142,68.696415,"helmet crab",0,1
1990,8,24,"otter",-168.83658,69.18492,"helmet crab",0,1
2012,8,24,"beam",-157.400975,71.51991,"Arctic argid",0,1
2012,8,24,"beam",-157.401215,71.51999,"Arctic argid",0,1
2012,9,5,"beam",-159.02971,71.50226,"Arctic argid",0,1
2012,9,7,"beam",-160.23024,72.4851,"Arctic argid",0,1
2012,8,23,"beam",-160.837945,70.993115,"Arctic argid",0,1
2012,9,8,"beam",-161.904175,72.49981,"Arctic argid",0,1
2012,9,11,"beam",-162.2467,72.026625,"Arctic argid",0,1
2012,8,25,"beam",-162.2938,70.9924,"Arctic argid",0,1
2012,8,16,"beam",-163.311565,66.98029,"Arctic argid",0,1
2012,9,11,"beam",-163.64705,72.001565,"Arctic argid",0,1
2012,9,12,"beam",-163.81569,71.49297,"Arctic argid",0,1
2012,8,25,"beam",-164.00121,70.5042,"Arctic argid",0,1
2012,8,22,"beam",-164.106215,70.003255,"Arctic argid",0,1
2012,9,12,"beam",-165.345675,71.49975,"Arctic argid",0,1
2012,9,13,"beam",-165.427025,70.996755,"Arctic argid",0,1
2012,8,26,"beam",-165.60376,70.002515,"Arctic argid",0,1
2012,8,26,"beam",-165.6554,69.496115,"Arctic argid",0,1
2012,8,21,"beam",-165.68324,68.997535,"Arctic argid",0,1
2012,9,9,"beam",-165.817365,73.00034,"Arctic argid",0,1
2012,8,20,"beam",-165.823275,67.998925,"Arctic argid",0,1
2012,8,17,"beam",-165.87097,67.507755,"Arctic argid",0,1
2012,8,15,"beam",-165.945765,66.993165,"Arctic argid",0,1
2012,9,10,"beam",-166.8501,72.50724,"Arctic argid",0,1
2012,9,14,"beam",-166.911445,72.00706,"Arctic argid",0,1
2012,8,27,"beam",-167.119,69.501725,"Arctic argid",0,1
2012,9,17,"beam",-167.18165,67.49494,"Arctic argid",0,1
2012,8,20,"beam",-167.18585,68.010435,"Arctic argid",0,1
2012,9,17,"beam",-167.21815,67.003825,"Arctic argid",0,1
2012,8,14,"beam",-167.262825,66.00764,"Arctic argid",44.3066016836509,1
2012,8,27,"beam",-168.4792,69.494025,"Arctic argid",0,1
2012,9,16,"beam",-168.481775,70.00402,"Arctic argid",0,1
2012,9,18,"beam",-168.496375,66.496455,"Arctic argid",0,1
2012,8,18,"beam",-168.496715,66.999845,"Arctic argid",0,1
2012,8,28,"beam",-168.49775,68.99786,"Arctic argid",0,1
2012,8,19,"beam",-168.498165,67.503195,"Arctic argid",0,1
2012,9,15,"beam",-168.498775,70.49414,"Arctic argid",0,1
2012,8,28,"beam",-168.498985,68.501435,"Arctic argid",0,1
2012,9,15,"beam",-168.50144,70.99504,"Arctic argid",0,1
2012,9,18,"beam",-168.50149,66.00476,"Arctic argid",0,1
2012,8,19,"beam",-168.50541,67.996185,"Arctic argid",0,1
2012,9,18,"beam",-168.510275,66.00607,"Arctic argid",0,1
2012,9,14,"beam",-168.511275,71.50636,"Arctic argid",0,1
2012,9,6,"otter",-157.172125,71.99015,"Arctic argid",0,1
2012,8,24,"otter",-157.39841,71.5207,"Arctic argid",0,1
2012,8,24,"otter",-157.57224,71.104165,"Arctic argid",0,1
2012,9,7,"otter",-158.45405,72.48095,"Arctic argid",0,1
2012,9,6,"otter",-158.824175,72.01154,"Arctic argid",0,1
2012,8,24,"otter",-159.019835,71.00631,"Arctic argid",0,1
2012,9,5,"otter",-159.038755,71.5014,"Arctic argid",0,1
2012,9,7,"otter",-160.223535,72.483765,"Arctic argid",0.474031500973345,1
1990,9,7,"otter",-160.444585,70.821165,"Arctic argid",132.251794258373,1
2012,9,7,"otter",-160.48704,72.000835,"Arctic argid",0,1
2012,9,5,"otter",-160.584125,71.50682,"Arctic argid",0,1
1990,9,7,"otter",-160.882665,70.937085,"Arctic argid",13.3953195177685,1
2012,8,23,"otter",-160.890035,70.99316,"Arctic argid",0,1
1990,9,7,"otter",-160.937415,70.953585,"Arctic argid",14.3360118187053,1
2012,8,23,"otter",-160.94149,70.49944,"Arctic argid",0,1
1990,9,9,"otter",-161.37075,70.54417,"Arctic argid",2.15273539333551,1
1990,9,9,"otter",-161.45758,70.53025,"Arctic argid",10.522973226682,1
1990,9,9,"otter",-161.529085,70.67783,"Arctic argid",0,1
1990,9,9,"otter",-161.68925,70.711085,"Arctic argid",3.38385899260527,1
1990,9,7,"otter",-161.92058,71.149915,"Arctic argid",0.919388055310385,1
2012,9,8,"otter",-161.94597,72.501055,"Arctic argid",0,1
1990,9,7,"otter",-161.95,71.164585,"Arctic argid",1.03697149019716,1
2012,9,5,"otter",-162.114355,71.50535,"Arctic argid",0,1
2012,8,16,"otter",-162.20983,66.49546,"Arctic argid",0,1
2012,9,11,"otter",-162.250515,72.03006,"Arctic argid",0,1
2012,8,25,"otter",-162.315885,70.996735,"Arctic argid",0,1
2012,8,23,"otter",-162.5106,70.511175,"Arctic argid",0,1
1990,9,6,"otter",-162.705085,70.375,"Arctic argid",1.05511943952055,1
1990,9,9,"otter",-163.209165,71.069085,"Arctic argid",1.08513747486098,1
1990,9,10,"otter",-163.245085,69.9655,"Arctic argid",5.28745591845672,1
1990,9,6,"otter",-163.289085,70.561165,"Arctic argid",11.1348742298787,1
1990,9,10,"otter",-163.30875,69.99267,"Arctic argid",8.46412307721006,1
2012,8,16,"otter",-163.325535,66.989205,"Arctic argid",0,1
1990,9,9,"otter",-163.371,71.10242,"Arctic argid",1.06464777902644,1
2012,8,16,"otter",-163.391675,66.48609,"Arctic argid",0,1
1990,9,6,"otter",-163.39875,70.5475,"Arctic argid",5.51592084289102,1
1990,9,10,"otter",-163.49917,69.99417,"Arctic argid",9.05426573147492,1
2012,9,8,"otter",-163.513125,72.50503,"Arctic argid",0,1
1990,9,10,"otter",-163.623165,69.969665,"Arctic argid",1.06738268278335,1
2012,9,11,"otter",-163.63601,72.00346,"Arctic argid",0,1
2012,9,12,"otter",-163.822885,71.4941,"Arctic argid",0,1
2012,9,4,"otter",-163.8753,71.004415,"Arctic argid",0,1
2012,8,25,"otter",-164.00179,70.49935,"Arctic argid",0,1
1990,9,14,"otter",-164.00658,69.79258,"Arctic argid",29.8379821066085,1
1990,8,18,"otter",-164.06183,70.799085,"Arctic argid",0,1
2012,8,22,"otter",-164.131025,69.9959,"Arctic argid",0,1
2012,9,8,"otter",-164.18025,73.045815,"Arctic argid",0,1
2012,8,22,"otter",-164.21496,69.50244,"Arctic argid",0,1
1990,8,18,"otter",-164.218915,70.80067,"Arctic argid",0,1
2012,8,22,"otter",-164.32649,69.01333,"Arctic argid",0,1
2012,8,17,"otter",-164.581375,67.506065,"Arctic argid",0,1
1990,9,15,"otter",-164.63817,69.618085,"Arctic argid",14.6401985111663,1
2012,8,17,"otter",-164.68276,66.99205,"Arctic argid",0,1
1990,9,15,"otter",-164.70592,69.641915,"Arctic argid",16.1581598707347,1
1990,9,10,"otter",-164.79542,70.451415,"Arctic argid",1.01019851523267,1
1990,9,14,"otter",-164.86158,70.0535,"Arctic argid",16.5355173185227,1
1990,9,9,"otter",-164.86175,71.54967,"Arctic argid",1.04943540375278,1
1990,8,30,"otter",-164.8705,69.12225,"Arctic argid",8.99033353394408,1
1990,9,14,"otter",-164.924915,70.096415,"Arctic argid",37.1829390666759,1
1990,8,30,"otter",-164.97275,69.1445,"Arctic argid",0,1
2012,9,10,"otter",-165.182215,72.487305,"Arctic argid",0,1
2012,9,10,"otter",-165.28169,72.013075,"Arctic argid",0,1
1990,9,8,"otter",-165.33008,71.991165,"Arctic argid",1.22361079387868,1
2012,9,12,"otter",-165.36145,71.50071,"Arctic argid",0,1
2012,9,13,"otter",-165.430425,70.99711,"Arctic argid",0,1
2012,9,3,"otter",-165.49594,70.5103,"Arctic argid",0,1
2012,8,26,"otter",-165.571,69.99905,"Arctic argid",0,1
2012,8,21,"otter",-165.66005,69.008745,"Arctic argid",0,1
2012,8,26,"otter",-165.70994,69.502415,"Arctic argid",0,1
1990,9,11,"otter",-165.767,70.752585,"Arctic argid",60.3496652347227,1
1990,8,17,"otter",-165.835,71.154665,"Arctic argid",0,1
2012,9,9,"otter",-165.83945,73.001185,"Arctic argid",0,1
2012,8,20,"otter",-165.859915,68.00221,"Arctic argid",0,1
2012,8,17,"otter",-165.889785,67.50369,"Arctic argid",0,1
2012,8,15,"otter",-165.90435,66.99561,"Arctic argid",0,1
1990,9,11,"otter",-165.9085,70.738335,"Arctic argid",16.4789759770458,1
2012,8,15,"otter",-166.017925,66.48925,"Arctic argid",5.60933166357081,1
1990,9,13,"otter",-166.0445,70.23667,"Arctic argid",2.23356184389121,1
1990,9,13,"otter",-166.148085,70.232085,"Arctic argid",2.19216889818219,1
1990,9,16,"otter",-166.15275,69.7105,"Arctic argid",3.25427362698367,1
1990,9,16,"otter",-166.294085,69.71425,"Arctic argid",11.3236159747788,1
1990,8,23,"otter",-166.42708,68.87917,"Arctic argid",0,1
1990,8,23,"otter",-166.506,68.87075,"Arctic argid",0,1
1990,8,30,"otter",-166.510835,69.43433,"Arctic argid",3.34700025102502,1
1990,8,30,"otter",-166.5465,69.460665,"Arctic argid",0,1
1990,8,21,"otter",-166.81933,68.397585,"Arctic argid",0,1
2012,9,10,"otter",-166.82659,72.515245,"Arctic argid",0,1
1990,9,8,"otter",-166.833915,72.066415,"Arctic argid",1.35615695256464,1
2012,9,14,"otter",-166.916285,72.00928,"Arctic argid",0,1
1990,8,21,"otter",-166.92733,68.392915,"Arctic argid",0,1
2012,9,13,"otter",-166.954675,71.5007,"Arctic argid",0,1
2012,9,3,"otter",-166.98244,70.50945,"Arctic argid",0,1
2012,9,13,"otter",-166.98318,71.0104,"Arctic argid",0,1
1990,8,17,"otter",-166.993,71.48008,"Arctic argid",2.19966690758257,1
2012,9,2,"otter",-167.01461,70.01889,"Arctic argid",0,1
2012,8,21,"otter",-167.044575,68.98822,"Arctic argid",0,1
1990,8,17,"otter",-167.0705,71.49975,"Arctic argid",0,1
2012,8,27,"otter",-167.131935,69.50156,"Arctic argid",0,1
2012,8,21,"otter",-167.14776,68.522955,"Arctic argid",0,1
2012,8,18,"otter",-167.18204,67.51167,"Arctic argid",0,1
2012,8,20,"otter",-167.197785,68.004405,"Arctic argid",0,1
2012,8,18,"otter",-167.22429,66.98433,"Arctic argid",0,1
2012,8,15,"otter",-167.24625,66.48863,"Arctic argid",0,1
1990,8,21,"otter",-167.273915,68.476585,"Arctic argid",0,1
2012,8,14,"otter",-167.2772,66.00125,"Arctic argid",0,1
1990,8,31,"otter",-167.288665,69.640835,"Arctic argid",0,1
1990,8,23,"otter",-167.360335,68.867585,"Arctic argid",0,1
1990,8,23,"otter",-167.479335,68.878415,"Arctic argid",19.6713723675075,1
1990,9,13,"otter",-167.48242,70.48883,"Arctic argid",1.05844995883806,1
1990,9,13,"otter",-167.60317,70.53075,"Arctic argid",2.19408753685947,1
1990,8,24,"otter",-167.632915,69.101415,"Arctic argid",0,1
1990,8,31,"otter",-167.64517,69.6475,"Arctic argid",0,1
1990,8,17,"otter",-167.6735,71.54125,"Arctic argid",2.29148725076929,1
1990,8,24,"otter",-167.70975,69.12983,"Arctic argid",0,1
1990,8,17,"otter",-167.764585,71.572835,"Arctic argid",0,1
1990,8,22,"otter",-167.85275,68.86275,"Arctic argid",0,1
1990,8,22,"otter",-167.97008,68.84658,"Arctic argid",0,1
2012,9,9,"otter",-168.43919,72.501905,"Arctic argid",0,1
1990,8,24,"otter",-168.4685,69.18008,"Arctic argid",0,1
2012,9,16,"otter",-168.48389,70.001925,"Arctic argid",0,1
2012,8,19,"otter",-168.48623,67.508565,"Arctic argid",0,1
2012,8,28,"otter",-168.487335,68.499175,"Arctic argid",0,1
2012,8,28,"otter",-168.487385,68.988025,"Arctic argid",0,1
2012,8,18,"otter",-168.488975,66.993275,"Arctic argid",0,1
2012,8,14,"otter",-168.490415,66.02286,"Arctic argid",0,1
2012,8,14,"otter",-168.49731,66.50526,"Arctic argid",0,1
2012,9,15,"otter",-168.503465,70.49704,"Arctic argid",0,1
2012,8,19,"otter",-168.50725,68.00158,"Arctic argid",0,1
2012,9,14,"otter",-168.51725,72.00405,"Arctic argid",0,1
2012,9,14,"otter",-168.519435,71.508235,"Arctic argid",0,1
2012,9,15,"otter",-168.519485,71.002435,"Arctic argid",0,1
2012,8,27,"otter",-168.57585,69.50139,"Arctic argid",0,1
1990,9,11,"otter",-168.587085,70.807585,"Arctic argid",1.03963072316713,1
1990,8,22,"otter",-168.6465,68.78667,"Arctic argid",0,1
1990,8,22,"otter",-168.736,68.55542,"Arctic argid",0,1
1990,8,22,"otter",-168.74267,68.77142,"Arctic argid",31.5139604363319,1
1990,8,16,"otter",-168.789835,71.890085,"Arctic argid",0,1
1990,8,22,"otter",-168.806585,68.65225,"Arctic argid",13.5677765307395,1
1990,8,16,"otter",-168.820585,71.93308,"Arctic argid",0,1
1990,8,22,"otter",-168.83142,68.696415,"Arctic argid",0,1
1990,8,24,"otter",-168.83658,69.18492,"Arctic argid",0,1
2012,8,24,"beam",-157.400975,71.51991,"hairy hermit crab",0,1
2012,8,24,"beam",-157.401215,71.51999,"hairy hermit crab",0,1
2012,9,5,"beam",-159.02971,71.50226,"hairy hermit crab",0,1
2012,9,7,"beam",-160.23024,72.4851,"hairy hermit crab",0,1
2012,8,23,"beam",-160.837945,70.993115,"hairy hermit crab",0,1
2012,9,8,"beam",-161.904175,72.49981,"hairy hermit crab",0,1
2012,9,11,"beam",-162.2467,72.026625,"hairy hermit crab",0,1
2012,8,25,"beam",-162.2938,70.9924,"hairy hermit crab",0,1
2012,8,16,"beam",-163.311565,66.98029,"hairy hermit crab",115.197164377492,1
2012,9,11,"beam",-163.64705,72.001565,"hairy hermit crab",0,1
2012,9,12,"beam",-163.81569,71.49297,"hairy hermit crab",0,1
2012,8,25,"beam",-164.00121,70.5042,"hairy hermit crab",0,1
2012,8,22,"beam",-164.106215,70.003255,"hairy hermit crab",0,1
2012,9,12,"beam",-165.345675,71.49975,"hairy hermit crab",0,1
2012,9,13,"beam",-165.427025,70.996755,"hairy hermit crab",0,1
2012,8,26,"beam",-165.60376,70.002515,"hairy hermit crab",135.135135135135,1
2012,8,26,"beam",-165.6554,69.496115,"hairy hermit crab",474.080638015064,1
2012,8,21,"beam",-165.68324,68.997535,"hairy hermit crab",0,1
2012,9,9,"beam",-165.817365,73.00034,"hairy hermit crab",0,1
2012,8,20,"beam",-165.823275,67.998925,"hairy hermit crab",0,1
2012,8,17,"beam",-165.87097,67.507755,"hairy hermit crab",79.308817013735,1
2012,8,15,"beam",-165.945765,66.993165,"hairy hermit crab",0,1
2012,9,10,"beam",-166.8501,72.50724,"hairy hermit crab",0,1
2012,9,14,"beam",-166.911445,72.00706,"hairy hermit crab",0,1
2012,8,27,"beam",-167.119,69.501725,"hairy hermit crab",57.5985821887461,1
2012,9,17,"beam",-167.18165,67.49494,"hairy hermit crab",0,1
2012,8,20,"beam",-167.18585,68.010435,"hairy hermit crab",7.08905626938414,1
2012,9,17,"beam",-167.21815,67.003825,"hairy hermit crab",280.017722640673,1
2012,8,14,"beam",-167.262825,66.00764,"hairy hermit crab",0,1
2012,8,27,"beam",-168.4792,69.494025,"hairy hermit crab",19.4949047408064,1
2012,9,16,"beam",-168.481775,70.00402,"hairy hermit crab",0,1
2012,9,18,"beam",-168.496375,66.496455,"hairy hermit crab",0,1
2012,8,18,"beam",-168.496715,66.999845,"hairy hermit crab",5.3167922020381,1
2012,8,28,"beam",-168.49775,68.99786,"hairy hermit crab",0,1
2012,8,19,"beam",-168.498165,67.503195,"hairy hermit crab",0,1
2012,9,15,"beam",-168.498775,70.49414,"hairy hermit crab",0,1
2012,8,28,"beam",-168.498985,68.501435,"hairy hermit crab",0,1
2012,9,15,"beam",-168.50144,70.99504,"hairy hermit crab",0,1
2012,9,18,"beam",-168.50149,66.00476,"hairy hermit crab",0,1
2012,8,19,"beam",-168.50541,67.996185,"hairy hermit crab",0.886132033673017,1
2012,9,18,"beam",-168.510275,66.00607,"hairy hermit crab",0,1
2012,9,14,"beam",-168.511275,71.50636,"hairy hermit crab",0,1
2012,9,6,"otter",-157.172125,71.99015,"hairy hermit crab",0,1
2012,8,24,"otter",-157.39841,71.5207,"hairy hermit crab",0,1
2012,8,24,"otter",-157.57224,71.104165,"hairy hermit crab",0,1
2012,9,7,"otter",-158.45405,72.48095,"hairy hermit crab",0,1
2012,9,6,"otter",-158.824175,72.01154,"hairy hermit crab",0,1
2012,8,24,"otter",-159.019835,71.00631,"hairy hermit crab",0,1
2012,9,5,"otter",-159.038755,71.5014,"hairy hermit crab",0,1
2012,9,7,"otter",-160.223535,72.483765,"hairy hermit crab",0,1
1990,9,7,"otter",-160.444585,70.821165,"hairy hermit crab",0,1
2012,9,7,"otter",-160.48704,72.000835,"hairy hermit crab",0,1
2012,9,5,"otter",-160.584125,71.50682,"hairy hermit crab",0,1
1990,9,7,"otter",-160.882665,70.937085,"hairy hermit crab",0,1
2012,8,23,"otter",-160.890035,70.99316,"hairy hermit crab",0,1
1990,9,7,"otter",-160.937415,70.953585,"hairy hermit crab",0,1
2012,8,23,"otter",-160.94149,70.49944,"hairy hermit crab",1.4286313389179,1
1990,9,9,"otter",-161.37075,70.54417,"hairy hermit crab",0,1
1990,9,9,"otter",-161.45758,70.53025,"hairy hermit crab",0,1
1990,9,9,"otter",-161.529085,70.67783,"hairy hermit crab",0,1
1990,9,9,"otter",-161.68925,70.711085,"hairy hermit crab",0,1
1990,9,7,"otter",-161.92058,71.149915,"hairy hermit crab",0,1
2012,9,8,"otter",-161.94597,72.501055,"hairy hermit crab",0,1
1990,9,7,"otter",-161.95,71.164585,"hairy hermit crab",0,1
2012,9,5,"otter",-162.114355,71.50535,"hairy hermit crab",0,1
2012,8,16,"otter",-162.20983,66.49546,"hairy hermit crab",31.345393456393,1
2012,9,11,"otter",-162.250515,72.03006,"hairy hermit crab",0,1
2012,8,25,"otter",-162.315885,70.996735,"hairy hermit crab",0,1
2012,8,23,"otter",-162.5106,70.511175,"hairy hermit crab",0,1
1990,9,6,"otter",-162.705085,70.375,"hairy hermit crab",0,1
1990,9,9,"otter",-163.209165,71.069085,"hairy hermit crab",0,1
1990,9,10,"otter",-163.245085,69.9655,"hairy hermit crab",0,1
1990,9,6,"otter",-163.289085,70.561165,"hairy hermit crab",0,1
1990,9,10,"otter",-163.30875,69.99267,"hairy hermit crab",0,1
2012,8,16,"otter",-163.325535,66.989205,"hairy hermit crab",150.454288231858,1
1990,9,9,"otter",-163.371,71.10242,"hairy hermit crab",0,1
2012,8,16,"otter",-163.391675,66.48609,"hairy hermit crab",0,1
1990,9,6,"otter",-163.39875,70.5475,"hairy hermit crab",0,1
1990,9,10,"otter",-163.49917,69.99417,"hairy hermit crab",0,1
2012,9,8,"otter",-163.513125,72.50503,"hairy hermit crab",0,1
1990,9,10,"otter",-163.623165,69.969665,"hairy hermit crab",0,1
2012,9,11,"otter",-163.63601,72.00346,"hairy hermit crab",0,1
2012,9,12,"otter",-163.822885,71.4941,"hairy hermit crab",0,1
2012,9,4,"otter",-163.8753,71.004415,"hairy hermit crab",0,1
2012,8,25,"otter",-164.00179,70.49935,"hairy hermit crab",0,1
1990,9,14,"otter",-164.00658,69.79258,"hairy hermit crab",0,1
1990,8,18,"otter",-164.06183,70.799085,"hairy hermit crab",0,1
2012,8,22,"otter",-164.131025,69.9959,"hairy hermit crab",136.569118668192,1
2012,9,8,"otter",-164.18025,73.045815,"hairy hermit crab",0,1
2012,8,22,"otter",-164.21496,69.50244,"hairy hermit crab",205.051008371129,1
1990,8,18,"otter",-164.218915,70.80067,"hairy hermit crab",0,1
2012,8,22,"otter",-164.32649,69.01333,"hairy hermit crab",0,1
2012,8,17,"otter",-164.581375,67.506065,"hairy hermit crab",0,1
1990,9,15,"otter",-164.63817,69.618085,"hairy hermit crab",0,1
2012,8,17,"otter",-164.68276,66.99205,"hairy hermit crab",1.34360511147195,1
1990,9,15,"otter",-164.70592,69.641915,"hairy hermit crab",0,1
1990,9,10,"otter",-164.79542,70.451415,"hairy hermit crab",0,1
1990,9,14,"otter",-164.86158,70.0535,"hairy hermit crab",0,1
1990,9,9,"otter",-164.86175,71.54967,"hairy hermit crab",0,1
1990,8,30,"otter",-164.8705,69.12225,"hairy hermit crab",0,1
1990,9,14,"otter",-164.924915,70.096415,"hairy hermit crab",0,1
1990,8,30,"otter",-164.97275,69.1445,"hairy hermit crab",0,1
2012,9,10,"otter",-165.182215,72.487305,"hairy hermit crab",0,1
2012,9,10,"otter",-165.28169,72.013075,"hairy hermit crab",0,1
1990,9,8,"otter",-165.33008,71.991165,"hairy hermit crab",0,1
2012,9,12,"otter",-165.36145,71.50071,"hairy hermit crab",0,1
2012,9,13,"otter",-165.430425,70.99711,"hairy hermit crab",0,1
2012,9,3,"otter",-165.49594,70.5103,"hairy hermit crab",14.9558347943232,1
2012,8,26,"otter",-165.571,69.99905,"hairy hermit crab",75.751892234337,1
2012,8,21,"otter",-165.66005,69.008745,"hairy hermit crab",2.64916816119738,1
2012,8,26,"otter",-165.70994,69.502415,"hairy hermit crab",302.630670692054,1
1990,9,11,"otter",-165.767,70.752585,"hairy hermit crab",0,1
1990,8,17,"otter",-165.835,71.154665,"hairy hermit crab",0,1
2012,9,9,"otter",-165.83945,73.001185,"hairy hermit crab",0,1
2012,8,20,"otter",-165.859915,68.00221,"hairy hermit crab",0,1
2012,8,17,"otter",-165.889785,67.50369,"hairy hermit crab",54.015182659429,1
2012,8,15,"otter",-165.90435,66.99561,"hairy hermit crab",6.71387310830881,1
1990,9,11,"otter",-165.9085,70.738335,"hairy hermit crab",0,1
2012,8,15,"otter",-166.017925,66.48925,"hairy hermit crab",0,1
1990,9,13,"otter",-166.0445,70.23667,"hairy hermit crab",0,1
1990,9,13,"otter",-166.148085,70.232085,"hairy hermit crab",0,1
1990,9,16,"otter",-166.15275,69.7105,"hairy hermit crab",0,1
1990,9,16,"otter",-166.294085,69.71425,"hairy hermit crab",0,1
1990,8,23,"otter",-166.42708,68.87917,"hairy hermit crab",0,1
1990,8,23,"otter",-166.506,68.87075,"hairy hermit crab",0,1
1990,8,30,"otter",-166.510835,69.43433,"hairy hermit crab",0,1
1990,8,30,"otter",-166.5465,69.460665,"hairy hermit crab",0,1
1990,8,21,"otter",-166.81933,68.397585,"hairy hermit crab",0,1
2012,9,10,"otter",-166.82659,72.515245,"hairy hermit crab",0,1
1990,9,8,"otter",-166.833915,72.066415,"hairy hermit crab",0,1
2012,9,14,"otter",-166.916285,72.00928,"hairy hermit crab",0,1
