"year","gear","lon","lat","bot_depth","bot_temp","common_name","catch_kg","area_swept_km2"
2012,"otter",-168.487385,68.988025,48,2.1,"Arctic cod",44.6286419359975,1
2012,"otter",-168.488975,66.993275,34,2.4,"Arctic cod",71.3553069049227,1
2012,"otter",-168.490415,66.02286,50,1.6,"Arctic cod",113.604847140145,1
2012,"otter",-168.49731,66.50526,49,1.3,"Arctic cod",42.2693362835745,1
2012,"otter",-168.503465,70.49704,36,0.1,"Arctic cod",11.1901730648608,1
2012,"otter",-168.50725,68.00158,56,1.5,"Arctic cod",689.238007928435,1
2012,"otter",-168.51725,72.00405,48,-0.5,"Arctic cod",154.613488525232,1
2012,"otter",-168.519435,71.508235,45,-0.3,"Arctic cod",28.1823391371338,1
2012,"otter",-168.519485,71.002435,44,0,"Arctic cod",87.1149254007124,1
2012,"otter",-168.57585,69.50139,48,3.8,"Arctic cod",44.8427238662826,1
1990,"otter",-168.587085,70.807585,40,NA,"Arctic cod",2.10236435129353,1
1990,"otter",-168.6465,68.78667,51,2.5,"Arctic cod",2194.97524752475,1
1990,"otter",-168.736,68.55542,55,2.1,"Arctic cod",1528.93500984699,1
1990,"otter",-168.74267,68.77142,53,2.5,"Arctic cod",258.885944277363,1
1990,"otter",-168.789835,71.890085,49,-1.2,"Arctic cod",145.313912376855,1
1990,"otter",-168.806585,68.65225,53,2.1,"Arctic cod",2743.38446190298,1
1990,"otter",-168.820585,71.93308,51,-1.2,"Arctic cod",118.531539128473,1
1990,"otter",-168.83142,68.696415,53,2.1,"Arctic cod",1388.73426177078,1
1990,"otter",-168.83658,69.18492,49,2.2,"Arctic cod",413.144855727193,1
2012,"beam",-157.400975,71.51991,NA,NA,"snow crab",0,1
2012,"beam",-157.401215,71.51999,89,-1.7,"snow crab",0,1
2012,"beam",-159.02971,71.50226,52,-1.7,"snow crab",62.0292423571112,1
2012,"beam",-160.23024,72.4851,46,-1.4,"snow crab",40.7620735489588,1
2012,"beam",-161.904175,72.49981,43,-1.2,"snow crab",2.65839610101905,1
2012,"beam",-162.2467,72.026625,28,-1.6,"snow crab",4.43066016836509,1
2012,"beam",-162.2938,70.9924,44,1.9,"snow crab",0,1
2012,"beam",-163.311565,66.98029,13,10.6,"snow crab",0,1
2012,"beam",-163.64705,72.001565,39,-1.1,"snow crab",51.395657953035,1
2012,"beam",-163.81569,71.49297,44,-1.1,"snow crab",1.77226406734603,1
2012,"beam",-164.00121,70.5042,42,6.1,"snow crab",5.3167922020381,1
2012,"beam",-164.106215,70.003255,32,6.8,"snow crab",113.424900310146,1
2012,"beam",-165.345675,71.49975,42,-0.6,"snow crab",4.43066016836509,1
2012,"beam",-165.427025,70.996755,41,0.5,"snow crab",110.766504209127,1
2012,"beam",-165.60376,70.002515,41,5.4,"snow crab",157.731501993797,1
2012,"beam",-165.6554,69.496115,35,8.5,"snow crab",40.7620735489588,1
2012,"beam",-165.68324,68.997535,20,9.2,"snow crab",0.443066016836509,1
2012,"beam",-165.817365,73.00034,59,-1.4,"snow crab",40.7620735489588,1
2012,"beam",-165.823275,67.998925,28,9.3,"snow crab",23.0394328754984,1
2012,"beam",-165.87097,67.507755,NA,NA,"snow crab",782.454585733274,1
2012,"beam",-165.945765,66.993165,23,8.1,"snow crab",41.6482055826318,1
2012,"beam",-166.8501,72.50724,50,-0.8,"snow crab",23.9255649091715,1
2012,"beam",-166.911445,72.00706,47,-0.8,"snow crab",120.51395657953,1
2012,"beam",-167.119,69.501725,46,5.4,"snow crab",1870.62472308374,1
2012,"beam",-167.18165,67.49494,45,2.1,"snow crab",2504.65219317678,1
2012,"beam",-167.18585,68.010435,55,1.6,"snow crab",581.302614089499,1
2012,"beam",-167.21815,67.003825,38,2,"snow crab",441.736818785999,1
2012,"beam",-167.262825,66.00764,15,9.7,"snow crab",0,1
2012,"beam",-168.4792,69.494025,51,4,"snow crab",2633.14133805937,1
2012,"beam",-168.481775,70.00402,43,0.6,"snow crab",17.7226406734603,1
2012,"beam",-168.496375,66.496455,52,1.8,"snow crab",1569.33983163491,1
2012,"beam",-168.496715,66.999845,38,2.2,"snow crab",11042.0912715995,1
2012,"beam",-168.49775,68.99786,52,2,"snow crab",1278.24545857333,1
2012,"beam",-168.498165,67.503195,48,1.3,"snow crab",1316.34913602127,1
2012,"beam",-168.498775,70.49414,39,0.1,"snow crab",27.4700930438635,1
2012,"beam",-168.498985,68.501435,51,2.3,"snow crab",137.350465219318,1
2012,"beam",-168.50144,70.99504,46,0,"snow crab",121.84315463004,1
2012,"beam",-168.50149,66.00476,52,1.1,"snow crab",5.3167922020381,1
2012,"beam",-168.50541,67.996185,57,1.5,"snow crab",908.728400531679,1
2012,"beam",-168.510275,66.00607,54,1.1,"snow crab",0,1
2012,"beam",-168.511275,71.50636,48,-0.3,"snow crab",107.221976074435,1
2012,"otter",-157.172125,71.99015,84,-1.6,"snow crab",70.5552809061202,1
2012,"otter",-157.39841,71.5207,88,-1.7,"snow crab",1.1125945705385,1
2012,"otter",-157.57224,71.104165,32,7.6,"snow crab",0,1
2012,"otter",-158.45405,72.48095,57,-1.6,"snow crab",25.4357317407586,1
2012,"otter",-158.824175,72.01154,50,-1.7,"snow crab",8.24893266859008,1
2012,"otter",-159.019835,71.00631,NA,NA,"snow crab",0,1
2012,"otter",-159.038755,71.5014,50,-1.7,"snow crab",32.7564894932015,1
2012,"otter",-160.223535,72.483765,44,-1.4,"snow crab",0,1
1990,"otter",-160.444585,70.821165,53,NA,"snow crab",6.77830940988836,1
2012,"otter",-160.48704,72.000835,35,-1.7,"snow crab",52.6892196022732,1
2012,"otter",-160.584125,71.50682,44,-1.7,"snow crab",8.71053415844188,1
1990,"otter",-160.882665,70.937085,53,-0.6,"snow crab",2.2407611693326,1
2012,"otter",-160.890035,70.99316,42,1.7,"snow crab",0,1
1990,"otter",-160.937415,70.953585,49,-0.6,"snow crab",2.21114758559692,1
2012,"otter",-160.94149,70.49944,18,9.2,"snow crab",0,1
1990,"otter",-161.37075,70.54417,27,3.9,"snow crab",19.3036492413382,1
1990,"otter",-161.45758,70.53025,27,3.9,"snow crab",13.6752295236616,1
1990,"otter",-161.529085,70.67783,40,2.2,"snow crab",7.9162372481367,1
1990,"otter",-161.68925,70.711085,40,2.2,"snow crab",3.38385899260527,1
1990,"otter",-161.92058,71.149915,48,-1,"snow crab",2.77859501160472,1
2012,"otter",-161.94597,72.501055,40,-1.2,"snow crab",19.5977778133025,1
1990,"otter",-161.95,71.164585,46,-1,"snow crab",2.0969867912876,1
2012,"otter",-162.114355,71.50535,42,-1.7,"snow crab",3.96220166696249,1
2012,"otter",-162.20983,66.49546,11,-0.4,"snow crab",0,1
2012,"otter",-162.250515,72.03006,25,-1.6,"snow crab",2.13459524279361,1
2012,"otter",-162.315885,70.996735,42,2.2,"snow crab",0,1
2012,"otter",-162.5106,70.511175,32,7.2,"snow crab",108.358574497723,1
1990,"otter",-162.705085,70.375,31,3.4,"snow crab",15.9440270860884,1
1990,"otter",-163.209165,71.069085,44,0.2,"snow crab",27.3454643664967,1
1990,"otter",-163.245085,69.9655,20,5.7,"snow crab",1.04817408075133,1
1990,"otter",-163.289085,70.561165,38,2.6,"snow crab",248.082054703135,1
1990,"otter",-163.30875,69.99267,22,5.7,"snow crab",1.04927145585249,1
2012,"otter",-163.325535,66.989205,11,10.7,"snow crab",0,1
1990,"otter",-163.371,71.10242,44,0.2,"snow crab",18.240965280653,1
2012,"otter",-163.391675,66.48609,11,10.6,"snow crab",0.617804031016851,1
1990,"otter",-163.39875,70.5475,40,2.6,"snow crab",144.385910345632,1
1990,"otter",-163.49917,69.99417,24,5.8,"snow crab",3.39223178920273,1
2012,"otter",-163.513125,72.50503,45,-1.3,"snow crab",28.3783398067419,1
1990,"otter",-163.623165,69.969665,26,5.8,"snow crab",3.22586766352303,1
2012,"otter",-163.63601,72.00346,36,-1.2,"snow crab",24.0197872169725,1
2012,"otter",-163.822885,71.4941,42,-1.1,"snow crab",1.41697095209548,1
2012,"otter",-163.8753,71.004415,40,-1.2,"snow crab",4.39054477667997,1
2012,"otter",-164.00179,70.49935,40,6.2,"snow crab",87.5753106532306,1
1990,"otter",-164.00658,69.79258,29,NA,"snow crab",267.484587624991,1
1990,"otter",-164.06183,70.799085,48,-1,"snow crab",55.4683598487551,1
2012,"otter",-164.131025,69.9959,28,7,"snow crab",166.869791621648,1
2012,"otter",-164.18025,73.045815,82,-1.7,"snow crab",6.28344239007364,1
2012,"otter",-164.21496,69.50244,20,7,"snow crab",0,1
1990,"otter",-164.218915,70.80067,46,-1,"snow crab",240.347168131746,1
2012,"otter",-164.32649,69.01333,9,9.3,"snow crab",0,1
2012,"otter",-164.581375,67.506065,27,9.8,"snow crab",0,1
1990,"otter",-164.63817,69.618085,27,7.1,"snow crab",72.0347394540943,1
2012,"otter",-164.68276,66.99205,24,8.4,"snow crab",36.9242589893402,1
1990,"otter",-164.70592,69.641915,29,7.1,"snow crab",106.715141146279,1
1990,"otter",-164.79542,70.451415,44,4.3,"snow crab",40.7222245918237,1
1990,"otter",-164.86158,70.0535,38,6.3,"snow crab",539.373984767871,1
1990,"otter",-164.86175,71.54967,42,0.5,"snow crab",85.6805705197271,1
1990,"otter",-164.8705,69.12225,22,10.7,"snow crab",5.62205430359589,1
1990,"otter",-164.924915,70.096415,40,6.3,"snow crab",618.523412584078,1
1990,"otter",-164.97275,69.1445,24,10.7,"snow crab",3.40954673084637,1
2012,"otter",-165.182215,72.487305,48,-0.8,"snow crab",1.4150849690491,1
2012,"otter",-165.28169,72.013075,40,-0.9,"snow crab",11.5194919166363,1
1990,"otter",-165.33008,71.991165,42,1.1,"snow crab",12.3448733426872,1
2012,"otter",-165.36145,71.50071,40,-0.6,"snow crab",7.16731703432349,1
2012,"otter",-165.430425,70.99711,38,0.5,"snow crab",10.9001474846247,1
2012,"otter",-165.49594,70.5103,40,2.2,"snow crab",42.7065852872117,1
2012,"otter",-165.571,69.99905,38,5.4,"snow crab",377.977976726351,1
2012,"otter",-165.66005,69.008745,18,9.1,"snow crab",29.6406928224537,1
2012,"otter",-165.70994,69.502415,32,7.9,"snow crab",327.553196513753,1
1990,"otter",-165.767,70.752585,42,4.4,"snow crab",888.700220596772,1
1990,"otter",-165.835,71.154665,42,NA,"snow crab",406.102825745683,1
2012,"otter",-165.83945,73.001185,57,-1.4,"snow crab",103.958617014255,1
2012,"otter",-165.859915,68.00221,26,9.9,"snow crab",2.50731856949474,1
2012,"otter",-165.889785,67.50369,37,5,"snow crab",341.463816442232,1
2012,"otter",-165.90435,66.99561,21,8.2,"snow crab",42.5807617667646,1
1990,"otter",-165.9085,70.738335,42,4.4,"snow crab",736.489057232938,1
2012,"otter",-166.017925,66.48925,14,9.3,"snow crab",3.1391672612644,1
1990,"otter",-166.0445,70.23667,46,5.7,"snow crab",1745.68812113269,1
1990,"otter",-166.148085,70.232085,46,5.7,"snow crab",541.97160298135,1
1990,"otter",-166.15275,69.7105,42,6.2,"snow crab",238.782327379927,1
1990,"otter",-166.294085,69.71425,42,6.2,"snow crab",419.722047629024,1
1990,"otter",-166.42708,68.87917,35,10.7,"snow crab",4.39621294186798,1
1990,"otter",-166.506,68.87075,37,10.7,"snow crab",347.130173815181,1
1990,"otter",-166.510835,69.43433,38,7,"snow crab",756.865042058996,1
1990,"otter",-166.5465,69.460665,40,7,"snow crab",940.717312108973,1
1990,"otter",-166.81933,68.397585,18,12.6,"snow crab",21.1936812342492,1
2012,"otter",-166.82659,72.515245,48,-0.8,"snow crab",3.74654981904724,1
1990,"otter",-166.833915,72.066415,46,0.6,"snow crab",195.467422096317,1
2012,"otter",-166.916285,72.00928,45,-0.8,"snow crab",4.37362658312666,1
1990,"otter",-166.92733,68.392915,20,12.6,"snow crab",0,1
2012,"otter",-166.954675,71.5007,43,0.3,"snow crab",10.1187992709546,1
2012,"otter",-166.98244,70.50945,47,0.3,"snow crab",213.843917827601,1
2012,"otter",-166.98318,71.0104,43,1.5,"snow crab",30.3279777500452,1
1990,"otter",-166.993,71.48008,46,NA,"snow crab",63.5969630093377,1
2012,"otter",-167.01461,70.01889,45,2,"snow crab",2107.43230380114,1
2012,"otter",-167.044575,68.98822,44,4.9,"snow crab",410.377627560028,1
1990,"otter",-167.0705,71.49975,48,NA,"snow crab",271.033664895475,1
2012,"otter",-167.131935,69.50156,44,5.7,"snow crab",6111.89128908347,1
2012,"otter",-167.14776,68.522955,34,9.6,"snow crab",11.8876639437917,1
2012,"otter",-167.18204,67.51167,43,1.7,"snow crab",81.7795302114292,1
2012,"otter",-167.197785,68.004405,54,2,"snow crab",1026.44198121585,1
2012,"otter",-167.22429,66.98433,36,2,"snow crab",358.036187528168,1
2012,"otter",-167.24625,66.48863,26,8.4,"snow crab",420.424004597783,1
1990,"otter",-167.273915,68.476585,46,7.1,"snow crab",48.9203651717105,1
2012,"otter",-167.2772,66.00125,12,9.9,"snow crab",22.9869855106344,1
1990,"otter",-167.288665,69.640835,46,5.7,"snow crab",1016.39296761248,1
1990,"otter",-167.360335,68.867585,46,4.8,"snow crab",3972.20862846104,1
1990,"otter",-167.479335,68.878415,46,4.8,"snow crab",3039.87792177737,1
1990,"otter",-167.48242,70.48883,49,2.3,"snow crab",19.1932259202634,1
1990,"otter",-167.60317,70.53075,49,2.3,"snow crab",79.8310311488098,1
1990,"otter",-167.632915,69.101415,48,2.7,"snow crab",1777.77834889925,1
1990,"otter",-167.64517,69.6475,46,5.7,"snow crab",2105.13656055277,1
1990,"otter",-167.6735,71.54125,49,1.1,"snow crab",268.406182482965,1
1990,"otter",-167.70975,69.12983,48,2.7,"snow crab",2600.82055928918,1
1990,"otter",-167.764585,71.572835,48,1.1,"snow crab",592.021361390085,1
1990,"otter",-167.85275,68.86275,49,2.3,"snow crab",1351.94920853802,1
1990,"otter",-167.97008,68.84658,49,2.3,"snow crab",720.070444370031,1
2012,"otter",-168.43919,72.501905,51,-1.1,"snow crab",30.5275108736624,1
1990,"otter",-168.4685,69.18008,49,3.1,"snow crab",1480.48556974102,1
2012,"otter",-168.48389,70.001925,40,0.7,"snow crab",39.0125183119261,1
2012,"otter",-168.48623,67.508565,45,1.3,"snow crab",485.500133304249,1
2012,"otter",-168.487335,68.499175,48,2.3,"snow crab",360.403590237594,1
2012,"otter",-168.487385,68.988025,48,2.1,"snow crab",1903.06081834103,1
2012,"otter",-168.488975,66.993275,34,2.4,"snow crab",375.374708819413,1
2012,"otter",-168.490415,66.02286,50,1.6,"snow crab",1174.45010987135,1
2012,"otter",-168.49731,66.50526,49,1.3,"snow crab",4407.27590663334,1
2012,"otter",-168.503465,70.49704,36,0.1,"snow crab",12.9079627897298,1
2012,"otter",-168.50725,68.00158,56,1.5,"snow crab",119.564898885247,1
2012,"otter",-168.51725,72.00405,48,-0.5,"snow crab",1.16794361835607,1
2012,"otter",-168.519435,71.508235,45,-0.3,"snow crab",15.6435865549344,1
2012,"otter",-168.519485,71.002435,44,0,"snow crab",1.03255370094419,1
2012,"otter",-168.57585,69.50139,48,3.8,"snow crab",3898.72491140322,1
1990,"otter",-168.587085,70.807585,40,NA,"snow crab",116.323126469922,1
1990,"otter",-168.6465,68.78667,51,2.5,"snow crab",847.673267326733,1
1990,"otter",-168.736,68.55542,55,2.1,"snow crab",2084.38115437055,1
1990,"otter",-168.74267,68.77142,53,2.5,"snow crab",1292.12200617376,1
1990,"otter",-168.789835,71.890085,49,-1.2,"snow crab",3524.0340057439,1
1990,"otter",-168.806585,68.65225,53,2.1,"snow crab",2036.33869559795,1
1990,"otter",-168.820585,71.93308,51,-1.2,"snow crab",2634.36939558417,1
1990,"otter",-168.83142,68.696415,53,2.1,"snow crab",2433.15047973766,1
1990,"otter",-168.83658,69.18492,49,2.2,"snow crab",666.520936558826,1
2012,"beam",-157.400975,71.51991,NA,NA,"Alaska plaice",0,1
2012,"beam",-157.401215,71.51999,89,-1.7,"Alaska plaice",0,1
2012,"beam",-159.02971,71.50226,52,-1.7,"Alaska plaice",0,1
2012,"beam",-160.23024,72.4851,46,-1.4,"Alaska plaice",0,1
2012,"beam",-161.904175,72.49981,43,-1.2,"Alaska plaice",0,1
2012,"beam",-162.2467,72.026625,28,-1.6,"Alaska plaice",0,1
2012,"beam",-162.2938,70.9924,44,1.9,"Alaska plaice",0,1
2012,"beam",-163.311565,66.98029,13,10.6,"Alaska plaice",38.1036774479397,1
2012,"beam",-163.64705,72.001565,39,-1.1,"Alaska plaice",0,1
2012,"beam",-163.81569,71.49297,44,-1.1,"Alaska plaice",0,1
2012,"beam",-164.00121,70.5042,42,6.1,"Alaska plaice",0,1
2012,"beam",-164.106215,70.003255,32,6.8,"Alaska plaice",0,1
2012,"beam",-165.345675,71.49975,42,-0.6,"Alaska plaice",0,1
2012,"beam",-165.427025,70.996755,41,0.5,"Alaska plaice",0,1
2012,"beam",-165.60376,70.002515,41,5.4,"Alaska plaice",0,1
2012,"beam",-165.6554,69.496115,35,8.5,"Alaska plaice",0,1
2012,"beam",-165.68324,68.997535,20,9.2,"Alaska plaice",0,1
2012,"beam",-165.817365,73.00034,59,-1.4,"Alaska plaice",0,1
2012,"beam",-165.823275,67.998925,28,9.3,"Alaska plaice",0,1
2012,"beam",-165.87097,67.507755,NA,NA,"Alaska plaice",0,1
2012,"beam",-165.945765,66.993165,23,8.1,"Alaska plaice",0,1
2012,"beam",-166.8501,72.50724,50,-0.8,"Alaska plaice",0,1
2012,"beam",-166.911445,72.00706,47,-0.8,"Alaska plaice",0,1
2012,"beam",-167.119,69.501725,46,5.4,"Alaska plaice",0,1
2012,"beam",-167.18165,67.49494,45,2.1,"Alaska plaice",0,1
2012,"beam",-167.18585,68.010435,55,1.6,"Alaska plaice",0,1
2012,"beam",-167.21815,67.003825,38,2,"Alaska plaice",0,1
2012,"beam",-167.262825,66.00764,15,9.7,"Alaska plaice",0,1
2012,"beam",-168.4792,69.494025,51,4,"Alaska plaice",0,1
2012,"beam",-168.481775,70.00402,43,0.6,"Alaska plaice",0,1
2012,"beam",-168.496375,66.496455,52,1.8,"Alaska plaice",0,1
2012,"beam",-168.496715,66.999845,38,2.2,"Alaska plaice",0,1
2012,"beam",-168.49775,68.99786,52,2,"Alaska plaice",0,1
2012,"beam",-168.498165,67.503195,48,1.3,"Alaska plaice",0,1
2012,"beam",-168.498775,70.49414,39,0.1,"Alaska plaice",0,1
2012,"beam",-168.498985,68.501435,51,2.3,"Alaska plaice",0,1
2012,"beam",-168.50144,70.99504,46,0,"Alaska plaice",0,1
2012,"beam",-168.50149,66.00476,52,1.1,"Alaska plaice",0,1
2012,"beam",-168.50541,67.996185,57,1.5,"Alaska plaice",0,1
2012,"beam",-168.510275,66.00607,54,1.1,"Alaska plaice",0,1
2012,"beam",-168.511275,71.50636,48,-0.3,"Alaska plaice",0,1
2012,"otter",-157.172125,71.99015,84,-1.6,"Alaska plaice",0,1
2012,"otter",-157.39841,71.5207,88,-1.7,"Alaska plaice",0,1
2012,"otter",-157.57224,71.104165,32,7.6,"Alaska plaice",0,1
2012,"otter",-158.45405,72.48095,57,-1.6,"Alaska plaice",0,1
2012,"otter",-158.824175,72.01154,50,-1.7,"Alaska plaice",0,1
2012,"otter",-159.019835,71.00631,NA,NA,"Alaska plaice",0,1
2012,"otter",-159.038755,71.5014,50,-1.7,"Alaska plaice",0,1
2012,"otter",-160.223535,72.483765,44,-1.4,"Alaska plaice",0,1
1990,"otter",-160.444585,70.821165,53,NA,"Alaska plaice",0,1
2012,"otter",-160.48704,72.000835,35,-1.7,"Alaska plaice",0,1
2012,"otter",-160.584125,71.50682,44,-1.7,"Alaska plaice",0,1
1990,"otter",-160.882665,70.937085,53,-0.6,"Alaska plaice",0,1
2012,"otter",-160.890035,70.99316,42,1.7,"Alaska plaice",0,1
1990,"otter",-160.937415,70.953585,49,-0.6,"Alaska plaice",0,1
2012,"otter",-160.94149,70.49944,18,9.2,"Alaska plaice",0,1
1990,"otter",-161.37075,70.54417,27,3.9,"Alaska plaice",0,1
1990,"otter",-161.45758,70.53025,27,3.9,"Alaska plaice",0,1
1990,"otter",-161.529085,70.67783,40,2.2,"Alaska plaice",0,1
1990,"otter",-161.68925,70.711085,40,2.2,"Alaska plaice",0,1
1990,"otter",-161.92058,71.149915,48,-1,"Alaska plaice",0,1
2012,"otter",-161.94597,72.501055,40,-1.2,"Alaska plaice",0,1
1990,"otter",-161.95,71.164585,46,-1,"Alaska plaice",0,1
2012,"otter",-162.114355,71.50535,42,-1.7,"Alaska plaice",0,1
2012,"otter",-162.20983,66.49546,11,-0.4,"Alaska plaice",65.0468132183319,1
2012,"otter",-162.250515,72.03006,25,-1.6,"Alaska plaice",0,1
2012,"otter",-162.315885,70.996735,42,2.2,"Alaska plaice",0,1
2012,"otter",-162.5106,70.511175,32,7.2,"Alaska plaice",0,1
1990,"otter",-162.705085,70.375,31,3.4,"Alaska plaice",0,1
1990,"otter",-163.209165,71.069085,44,0.2,"Alaska plaice",0,1
1990,"otter",-163.245085,69.9655,20,5.7,"Alaska plaice",0,1
1990,"otter",-163.289085,70.561165,38,2.6,"Alaska plaice",0,1
1990,"otter",-163.30875,69.99267,22,5.7,"Alaska plaice",0,1
2012,"otter",-163.325535,66.989205,11,10.7,"Alaska plaice",17.2221124844098,1
1990,"otter",-163.371,71.10242,44,0.2,"Alaska plaice",0,1
2012,"otter",-163.391675,66.48609,11,10.6,"Alaska plaice",25.7418346257021,1
1990,"otter",-163.39875,70.5475,40,2.6,"Alaska plaice",0,1
1990,"otter",-163.49917,69.99417,24,5.8,"Alaska plaice",0,1
2012,"otter",-163.513125,72.50503,45,-1.3,"Alaska plaice",0,1
1990,"otter",-163.623165,69.969665,26,5.8,"Alaska plaice",0,1
2012,"otter",-163.63601,72.00346,36,-1.2,"Alaska plaice",0,1
2012,"otter",-163.822885,71.4941,42,-1.1,"Alaska plaice",0,1
2012,"otter",-163.8753,71.004415,40,-1.2,"Alaska plaice",0,1
2012,"otter",-164.00179,70.49935,40,6.2,"Alaska plaice",0,1
1990,"otter",-164.00658,69.79258,29,NA,"Alaska plaice",0,1
1990,"otter",-164.06183,70.799085,48,-1,"Alaska plaice",0,1
2012,"otter",-164.131025,69.9959,28,7,"Alaska plaice",0,1
2012,"otter",-164.18025,73.045815,82,-1.7,"Alaska plaice",0,1
2012,"otter",-164.21496,69.50244,20,7,"Alaska plaice",0,1
1990,"otter",-164.218915,70.80067,46,-1,"Alaska plaice",0,1
2012,"otter",-164.32649,69.01333,9,9.3,"Alaska plaice",0,1
2012,"otter",-164.581375,67.506065,27,9.8,"Alaska plaice",10.0509650593071,1
1990,"otter",-164.63817,69.618085,27,7.1,"Alaska plaice",0,1
2012,"otter",-164.68276,66.99205,24,8.4,"Alaska plaice",8.55926219159908,1
1990,"otter",-164.70592,69.641915,29,7.1,"Alaska plaice",0,1
1990,"otter",-164.79542,70.451415,44,4.3,"Alaska plaice",0,1
1990,"otter",-164.86158,70.0535,38,6.3,"Alaska plaice",0,1
1990,"otter",-164.86175,71.54967,42,0.5,"Alaska plaice",0,1
1990,"otter",-164.8705,69.12225,22,10.7,"Alaska plaice",0,1
1990,"otter",-164.924915,70.096415,40,6.3,"Alaska plaice",0,1
1990,"otter",-164.97275,69.1445,24,10.7,"Alaska plaice",0,1
2012,"otter",-165.182215,72.487305,48,-0.8,"Alaska plaice",0,1
2012,"otter",-165.28169,72.013075,40,-0.9,"Alaska plaice",0,1
1990,"otter",-165.33008,71.991165,42,1.1,"Alaska plaice",0,1
2012,"otter",-165.36145,71.50071,40,-0.6,"Alaska plaice",0,1
2012,"otter",-165.430425,70.99711,38,0.5,"Alaska plaice",0,1
2012,"otter",-165.49594,70.5103,40,2.2,"Alaska plaice",0,1
2012,"otter",-165.571,69.99905,38,5.4,"Alaska plaice",0,1
2012,"otter",-165.66005,69.008745,18,9.1,"Alaska plaice",0,1
2012,"otter",-165.70994,69.502415,32,7.9,"Alaska plaice",4.69870749213754,1
1990,"otter",-165.767,70.752585,42,4.4,"Alaska plaice",0,1
1990,"otter",-165.835,71.154665,42,NA,"Alaska plaice",3.33594976452119,1
2012,"otter",-165.83945,73.001185,57,-1.4,"Alaska plaice",0,1
2012,"otter",-165.859915,68.00221,26,9.9,"Alaska plaice",5.81484519308354,1
2012,"otter",-165.889785,67.50369,37,5,"Alaska plaice",0,1
2012,"otter",-165.90435,66.99561,21,8.2,"Alaska plaice",46.9715837235293,1
1990,"otter",-165.9085,70.738335,42,4.4,"Alaska plaice",0,1
2012,"otter",-166.017925,66.48925,14,9.3,"Alaska plaice",53.1599964079693,1
1990,"otter",-166.0445,70.23667,46,5.7,"Alaska plaice",0,1
1990,"otter",-166.148085,70.232085,46,5.7,"Alaska plaice",0,1
1990,"otter",-166.15275,69.7105,42,6.2,"Alaska plaice",0,1
1990,"otter",-166.294085,69.71425,42,6.2,"Alaska plaice",0,1
1990,"otter",-166.42708,68.87917,35,10.7,"Alaska plaice",11.0269650586081,1
1990,"otter",-166.506,68.87075,37,10.7,"Alaska plaice",0,1
1990,"otter",-166.510835,69.43433,38,7,"Alaska plaice",0,1
1990,"otter",-166.5465,69.460665,40,7,"Alaska plaice",0,1
1990,"otter",-166.81933,68.397585,18,12.6,"Alaska plaice",16.7189132706374,1
2012,"otter",-166.82659,72.515245,48,-0.8,"Alaska plaice",0,1
1990,"otter",-166.833915,72.066415,46,0.6,"Alaska plaice",0,1
2012,"otter",-166.916285,72.00928,45,-0.8,"Alaska plaice",0,1
1990,"otter",-166.92733,68.392915,20,12.6,"Alaska plaice",120.480007649524,1
2012,"otter",-166.954675,71.5007,43,0.3,"Alaska plaice",0,1
2012,"otter",-166.98244,70.50945,47,0.3,"Alaska plaice",0,1
2012,"otter",-166.98318,71.0104,43,1.5,"Alaska plaice",0,1
1990,"otter",-166.993,71.48008,46,NA,"Alaska plaice",0,1
2012,"otter",-167.01461,70.01889,45,2,"Alaska plaice",0,1
2012,"otter",-167.044575,68.98822,44,4.9,"Alaska plaice",0,1
1990,"otter",-167.0705,71.49975,48,NA,"Alaska plaice",0,1
2012,"otter",-167.131935,69.50156,44,5.7,"Alaska plaice",11.8747676675891,1
2012,"otter",-167.14776,68.522955,34,9.6,"Alaska plaice",9.66168703001398,1
2012,"otter",-167.18204,67.51167,43,1.7,"Alaska plaice",0,1
2012,"otter",-167.197785,68.004405,54,2,"Alaska plaice",0,1
2012,"otter",-167.22429,66.98433,36,2,"Alaska plaice",0,1
2012,"otter",-167.24625,66.48863,26,8.4,"Alaska plaice",15.1610702425287,1
1990,"otter",-167.273915,68.476585,46,7.1,"Alaska plaice",0,1
2012,"otter",-167.2772,66.00125,12,9.9,"Alaska plaice",13.7141038821407,1
1990,"otter",-167.288665,69.640835,46,5.7,"Alaska plaice",0,1
1990,"otter",-167.360335,68.867585,46,4.8,"Alaska plaice",0,1
1990,"otter",-167.479335,68.878415,46,4.8,"Alaska plaice",0,1
1990,"otter",-167.48242,70.48883,49,2.3,"Alaska plaice",0,1
1990,"otter",-167.60317,70.53075,49,2.3,"Alaska plaice",0,1
1990,"otter",-167.632915,69.101415,48,2.7,"Alaska plaice",0,1
1990,"otter",-167.64517,69.6475,46,5.7,"Alaska plaice",0,1
1990,"otter",-167.6735,71.54125,49,1.1,"Alaska plaice",0,1
1990,"otter",-167.70975,69.12983,48,2.7,"Alaska plaice",0,1
1990,"otter",-167.764585,71.572835,48,1.1,"Alaska plaice",0,1
1990,"otter",-167.85275,68.86275,49,2.3,"Alaska plaice",0,1
1990,"otter",-167.97008,68.84658,49,2.3,"Alaska plaice",0,1
2012,"otter",-168.43919,72.501905,51,-1.1,"Alaska plaice",0,1
1990,"otter",-168.4685,69.18008,49,3.1,"Alaska plaice",0,1
