SiteCode,VariableCode,LabSampleCode,DataValue,CensorCode,OffsetValue,OffsetUnits,OffsetDescription,Qualifier,ValueAccuracy
Sagavanirktok River,Cu-D,JT-2015-DM-Sagavanirktok-River-5-28-15,0.406,nc,0.2,meter,Offset value represents depth below river surface.,,0.002
Sagavanirktok River,Fe-D,JT-2015-DM-Sagavanirktok-River-5-28-15,6.6,nc,0.2,meter,Offset value represents depth below river surface.,,0.5
Sagavanirktok River,Mn-D,JT-2015-DM-Sagavanirktok-River-5-28-15,7.2,nc,0.2,meter,Offset value represents depth below river surface.,,0.2
Sagavanirktok River,Zn-D,JT-2015-DM-Sagavanirktok-River-5-28-15,0.209,nc,0.2,meter,Offset value represents depth below river surface.,,0.003
Sagavanirktok River,DOC,JT-2015-DM-Sagavanirktok-River-5-28-15,2.6,nc,0.2,meter,Offset value represents depth below river surface.,,0.2
Sagavanirktok River,Sal,JT-2015-DM-Sagavanirktok-River-5-29-15,-9999,nc,0.2,meter,Offset value represents depth below river surface.,,0.5
Sagavanirktok River,As-D,JT-2015-DM-Sagavanirktok-River-5-29-15,0.077,nc,0.2,meter,Offset value represents depth below river surface.,,0.004
Sagavanirktok River,Ba-D,JT-2015-DM-Sagavanirktok-River-5-29-15,30.3,nc,0.2,meter,Offset value represents depth below river surface.,,0.015
Sagavanirktok River,Cu-D,JT-2015-DM-Sagavanirktok-River-5-29-15,0.425,nc,0.2,meter,Offset value represents depth below river surface.,,0.002
Sagavanirktok River,Fe-D,JT-2015-DM-Sagavanirktok-River-5-29-15,4.6,nc,0.2,meter,Offset value represents depth below river surface.,,0.5
Sagavanirktok River,Mn-D,JT-2015-DM-Sagavanirktok-River-5-29-15,7.5,nc,0.2,meter,Offset value represents depth below river surface.,,0.2
Sagavanirktok River,Zn-D,JT-2015-DM-Sagavanirktok-River-5-29-15,0.168,nc,0.2,meter,Offset value represents depth below river surface.,,0.003
Sagavanirktok River,DOC,JT-2015-DM-Sagavanirktok-River-5-29-15,2.6,nc,0.2,meter,Offset value represents depth below river surface.,,0.2
W05,Sal,JT-2015-DM-W05-2m-lab-duplicate-1,33.5,nc,2,meter,Offset value represents depth below sea ice surface.,,0.5
W05,As-D,JT-2015-DM-W05-2m-lab-duplicate-1,1.07,nc,2,meter,Offset value represents depth below sea ice surface.,,0.004
W05,Ba-D,JT-2015-DM-W05-2m-lab-duplicate-1,10.7,nc,2,meter,Offset value represents depth below sea ice surface.,,0.015
W05,Cu-D,JT-2015-DM-W05-2m-lab-duplicate-1,0.301,nc,2,meter,Offset value represents depth below sea ice surface.,,0.002
W05,Fe-D,JT-2015-DM-W05-2m-lab-duplicate-1,-9999,nc,2,meter,Offset value represents depth below sea ice surface.,,0.5
W05,Mn-D,JT-2015-DM-W05-2m-lab-duplicate-1,-9999,nc,2,meter,Offset value represents depth below sea ice surface.,,0.2
W05,Zn-D,JT-2015-DM-W05-2m-lab-duplicate-1,0.689,nc,2,meter,Offset value represents depth below sea ice surface.,,0.003
W05,DOC,JT-2015-DM-W05-2m-lab-duplicate-1,2.1,nc,2,meter,Offset value represents depth below sea ice surface.,,0.2
W05,Sal,JT-2015-DM-W05-2m-lab-duplicate-2,-9999,nc,2,meter,Offset value represents depth below sea ice surface.,,0.5
W05,As-D,JT-2015-DM-W05-2m-lab-duplicate-2,1.09,nc,2,meter,Offset value represents depth below sea ice surface.,,0.004
W05,Ba-D,JT-2015-DM-W05-2m-lab-duplicate-2,10.6,nc,2,meter,Offset value represents depth below sea ice surface.,,0.015
W05,Cu-D,JT-2015-DM-W05-2m-lab-duplicate-2,0.306,nc,2,meter,Offset value represents depth below sea ice surface.,,0.002
W05,Fe-D,JT-2015-DM-W05-2m-lab-duplicate-2,-9999,nc,2,meter,Offset value represents depth below sea ice surface.,,0.5
W05,Mn-D,JT-2015-DM-W05-2m-lab-duplicate-2,-9999,nc,2,meter,Offset value represents depth below sea ice surface.,,0.2
W05,Zn-D,JT-2015-DM-W05-2m-lab-duplicate-2,0.695,nc,2,meter,Offset value represents depth below sea ice surface.,,0.003
W05,DOC,JT-2015-DM-W05-2m-lab-duplicate-2,2.2,nc,2,meter,Offset value represents depth below sea ice surface.,,0.2
W05,Sal,JT-2015-DM-W05-5m,34.0,nc,5,meter,Offset value represents depth below sea ice surface.,,0.5
W05,As-D,JT-2015-DM-W05-5m,1.15,nc,5,meter,Offset value represents depth below sea ice surface.,,0.004
W05,Ba-D,JT-2015-DM-W05-5m,10.7,nc,5,meter,Offset value represents depth below sea ice surface.,,0.015
W05,Cu-D,JT-2015-DM-W05-5m,0.325,nc,5,meter,Offset value represents depth below sea ice surface.,,0.002
W05,Fe-D,JT-2015-DM-W05-5m,-9999,nc,5,meter,Offset value represents depth below sea ice surface.,,0.5
W05,Mn-D,JT-2015-DM-W05-5m,-9999,nc,5,meter,Offset value represents depth below sea ice surface.,,0.2
W05,Zn-D,JT-2015-DM-W05-5m,0.559,nc,5,meter,Offset value represents depth below sea ice surface.,,0.003
W05,DOC,JT-2015-DM-W05-5m,1.9,nc,5,meter,Offset value represents depth below sea ice surface.,,0.2
W05,Sal,JT-2015-DM-W05-7m,34.0,nc,7,meter,Offset value represents depth below sea ice surface.,,0.5
W05,As-D,JT-2015-DM-W05-7m,1.15,nc,7,meter,Offset value represents depth below sea ice surface.,,0.004
W05,Ba-D,JT-2015-DM-W05-7m,11.1,nc,7,meter,Offset value represents depth below sea ice surface.,,0.015
W05,Cu-D,JT-2015-DM-W05-7m,0.320,nc,7,meter,Offset value represents depth below sea ice surface.,,0.002
W05,Fe-D,JT-2015-DM-W05-7m,-9999,nc,7,meter,Offset value represents depth below sea ice surface.,,0.5
W05,Mn-D,JT-2015-DM-W05-7m,-9999,nc,7,meter,Offset value represents depth below sea ice surface.,,0.2
W05,Zn-D,JT-2015-DM-W05-7m,0.484,nc,7,meter,Offset value represents depth below sea ice surface.,,0.003
W05,DOC,JT-2015-DM-W05-7m,1.2,nc,7,meter,Offset value represents depth below sea ice surface.,,0.2
W06,Sal,JT-2015-DM-W06-2m,33.5,nc,2,meter,Offset value represents depth below sea ice surface.,,0.5
W06,As-D,JT-2015-DM-W06-2m,1.18,nc,2,meter,Offset value represents depth below sea ice surface.,,0.004
W06,Ba-D,JT-2015-DM-W06-2m,11.0,nc,2,meter,Offset value represents depth below sea ice surface.,,0.015
W06,Cu-D,JT-2015-DM-W06-2m,0.299,nc,2,meter,Offset value represents depth below sea ice surface.,,0.002
W06,Fe-D,JT-2015-DM-W06-2m,-9999,nc,2,meter,Offset value represents depth below sea ice surface.,,0.5
W06,Mn-D,JT-2015-DM-W06-2m,-9999,nc,2,meter,Offset value represents depth below sea ice surface.,,0.2
W06,Zn-D,JT-2015-DM-W06-2m,0.427,nc,2,meter,Offset value represents depth below sea ice surface.,,0.003
W06,DOC,JT-2015-DM-W06-2m,1.1,nc,2,meter,Offset value represents depth below sea ice surface.,,0.2
W06,Sal,JT-2015-DM-W06-5m,33.5,nc,5,meter,Offset value represents depth below sea ice surface.,,0.5
W06,As-D,JT-2015-DM-W06-5m,1.09,nc,5,meter,Offset value represents depth below sea ice surface.,,0.004
W06,Ba-D,JT-2015-DM-W06-5m,10.7,nc,5,meter,Offset value represents depth below sea ice surface.,,0.015
W06,Cu-D,JT-2015-DM-W06-5m,0.265,nc,5,meter,Offset value represents depth below sea ice surface.,,0.002
W06,Fe-D,JT-2015-DM-W06-5m,-9999,nc,5,meter,Offset value represents depth below sea ice surface.,,0.5
W06,Mn-D,JT-2015-DM-W06-5m,-9999,nc,5,meter,Offset value represents depth below sea ice surface.,,0.2
W06,Zn-D,JT-2015-DM-W06-5m,0.488,nc,5,meter,Offset value represents depth below sea ice surface.,,0.003
W06,DOC,JT-2015-DM-W06-5m,0.7,nc,5,meter,Offset value represents depth below sea ice surface.,,0.2
W06,Sal,JT-2015-DM-W06-9m,34.0,nc,9,meter,Offset value represents depth below sea ice surface.,,0.5
W06,As-D,JT-2015-DM-W06-9m,1.07,nc,9,meter,Offset value represents depth below sea ice surface.,,0.004
W06,Ba-D,JT-2015-DM-W06-9m,11.7,nc,9,meter,Offset value represents depth below sea ice surface.,,0.015
W06,Cu-D,JT-2015-DM-W06-9m,0.313,nc,9,meter,Offset value represents depth below sea ice surface.,,0.002
W06,Fe-D,JT-2015-DM-W06-9m,-9999,nc,9,meter,Offset value represents depth below sea ice surface.,,0.5
W06,Mn-D,JT-2015-DM-W06-9m,-9999,nc,9,meter,Offset value represents depth below sea ice surface.,,0.2
W06,Zn-D,JT-2015-DM-W06-9m,0.573,nc,9,meter,Offset value represents depth below sea ice surface.,,0.003
W06,DOC,JT-2015-DM-W06-9m,1.2,nc,9,meter,Offset value represents depth below sea ice surface.,,0.2
E04,Sal,JT-2015-DM-E04-2m,1.0,nc,2,meter,Offset value represents depth below sea ice surface.,,0.5
E04,As-D,JT-2015-DM-E04-2m,0.157,nc,2,meter,Offset value represents depth below sea ice surface.,,0.004
E04,Ba-D,JT-2015-DM-E04-2m,34.2,nc,2,meter,Offset value represents depth below sea ice surface.,,0.015
E04,Cu-D,JT-2015-DM-E04-2m,1.32,nc,2,meter,Offset value represents depth below sea ice surface.,,0.002
E04,Fe-D,JT-2015-DM-E04-2m,-9999,nc,2,meter,Offset value represents depth below sea ice surface.,,0.5
E04,Mn-D,JT-2015-DM-E04-2m,-9999,nc,2,meter,Offset value represents depth below sea ice surface.,,0.2
E04,Zn-D,JT-2015-DM-E04-2m,0.411,nc,2,meter,Offset value represents depth below sea ice surface.,,0.003
E04,DOC,JT-2015-DM-E04-2m,9.3,nc,2,meter,Offset value represents depth below sea ice surface.,,0.2
E04,Sal,JT-2015-DM-E04-3m,1.0,nc,3,meter,Offset value represents depth below sea ice surface.,,0.5
E04,As-D,JT-2015-DM-E04-3m,0.164,nc,3,meter,Offset value represents depth below sea ice surface.,,0.004
E04,Ba-D,JT-2015-DM-E04-3m,33.9,nc,3,meter,Offset value represents depth below sea ice surface.,,0.015
E04,Cu-D,JT-2015-DM-E04-3m,1.38,nc,3,meter,Offset value represents depth below sea ice surface.,,0.002
E04,Fe-D,JT-2015-DM-E04-3m,-9999,nc,3,meter,Offset value represents depth below sea ice surface.,,0.5
E04,Mn-D,JT-2015-DM-E04-3m,-9999,nc,3,meter,Offset value represents depth below sea ice surface.,,0.2
E04,Zn-D,JT-2015-DM-E04-3m,0.512,nc,3,meter,Offset value represents depth below sea ice surface.,,0.003
E04,DOC,JT-2015-DM-E04-3m,12.1,nc,3,meter,Offset value represents depth below sea ice surface.,,0.2
E05,Sal,JT-2015-DM-E05-2m,1.0,nc,2,meter,Offset value represents depth below sea ice surface.,,0.5
E05,As-D,JT-2015-DM-E05-2m,0.118,nc,2,meter,Offset value represents depth below sea ice surface.,,0.004
E05,Ba-D,JT-2015-DM-E05-2m,39.4,nc,2,meter,Offset value represents depth below sea ice surface.,,0.015
E05,Cu-D,JT-2015-DM-E05-2m,1.29,nc,2,meter,Offset value represents depth below sea ice surface.,,0.002
E05,Fe-D,JT-2015-DM-E05-2m,-9999,nc,2,meter,Offset value represents depth below sea ice surface.,,0.5
E05,Mn-D,JT-2015-DM-E05-2m,-9999,nc,2,meter,Offset value represents depth below sea ice surface.,,0.2
E05,Zn-D,JT-2015-DM-E05-2m,0.407,nc,2,meter,Offset value represents depth below sea ice surface.,,0.003
E05,DOC,JT-2015-DM-E05-2m,10.0,nc,2,meter,Offset value represents depth below sea ice surface.,,0.2
E05,Sal,JT-2015-DM-E05-3m,1.0,nc,3,meter,Offset value represents depth below sea ice surface.,,0.5
E05,As-D,JT-2015-DM-E05-3m,0.138,nc,3,meter,Offset value represents depth below sea ice surface.,,0.004
E05,Ba-D,JT-2015-DM-E05-3m,39.8,nc,3,meter,Offset value represents depth below sea ice surface.,,0.015
E05,Cu-D,JT-2015-DM-E05-3m,1.50,nc,3,meter,Offset value represents depth below sea ice surface.,,0.002
E05,Fe-D,JT-2015-DM-E05-3m,-9999,nc,3,meter,Offset value represents depth below sea ice surface.,,0.5
E05,Mn-D,JT-2015-DM-E05-3m,-9999,nc,3,meter,Offset value represents depth below sea ice surface.,,0.2
E05,Zn-D,JT-2015-DM-E05-3m,0.730,nc,3,meter,Offset value represents depth below sea ice surface.,,0.003
E05,DOC,JT-2015-DM-E05-3m,9.1,nc,3,meter,Offset value represents depth below sea ice surface.,,0.2
E09B,Sal,JT-2015-DM-E09B-1.75m,2.0,nc,1.75,meter,Offset value represents depth below sea ice surface.,,0.5
E09B,As-D,JT-2015-DM-E09B-1.75m,0.090,nc,1.75,meter,Offset value represents depth below sea ice surface.,,0.004
E09B,Ba-D,JT-2015-DM-E09B-1.75m,6.62,nc,1.75,meter,Offset value represents depth below sea ice surface.,,0.015
E09B,Cu-D,JT-2015-DM-E09B-1.75m,0.196,nc,1.75,meter,Offset value represents depth below sea ice surface.,,0.002
E09B,Fe-D,JT-2015-DM-E09B-1.75m,-9999,nc,1.75,meter,Offset value represents depth below sea ice surface.,,0.5
E09B,Mn-D,JT-2015-DM-E09B-1.75m,-9999,nc,1.75,meter,Offset value represents depth below sea ice surface.,,0.2
E09B,Zn-D,JT-2015-DM-E09B-1.75m,0.748,nc,1.75,meter,Offset value represents depth below sea ice surface.,,0.003
E09B,DOC,JT-2015-DM-E09B-1.75m,1.9,nc,1.75,meter,Offset value represents depth below sea ice surface.,,0.2
E09B,Sal,JT-2015-DM-E09B-2.5m,4.0,nc,2.5,meter,Offset value represents depth below sea ice surface.,,0.5
E09B,As-D,JT-2015-DM-E09B-2.5m,0.192,nc,2.5,meter,Offset value represents depth below sea ice surface.,,0.004
E09B,Ba-D,JT-2015-DM-E09B-2.5m,58.8,nc,2.5,meter,Offset value represents depth below sea ice surface.,,0.015
E09B,Cu-D,JT-2015-DM-E09B-2.5m,1.09,nc,2.5,meter,Offset value represents depth below sea ice surface.,,0.002
E09B,Fe-D,JT-2015-DM-E09B-2.5m,-9999,nc,2.5,meter,Offset value represents depth below sea ice surface.,,0.5
E09B,Mn-D,JT-2015-DM-E09B-2.5m,-9999,nc,2.5,meter,Offset value represents depth below sea ice surface.,,0.2
E09B,Zn-D,JT-2015-DM-E09B-2.5m,0.509,nc,2.5,meter,Offset value represents depth below sea ice surface.,,0.003
E09B,DOC,JT-2015-DM-E09B-2.5m,5.2,nc,2.5,meter,Offset value represents depth below sea ice surface.,,0.2
E09B,Sal,JT-2015-DM-E09B-3m,5.0,nc,3,meter,Offset value represents depth below sea ice surface.,,0.5
E09B,As-D,JT-2015-DM-E09B-3m,0.197,nc,3,meter,Offset value represents depth below sea ice surface.,,0.004
E09B,Ba-D,JT-2015-DM-E09B-3m,63.9,nc,3,meter,Offset value represents depth below sea ice surface.,,0.015
E09B,Cu-D,JT-2015-DM-E09B-3m,0.919,nc,3,meter,Offset value represents depth below sea ice surface.,,0.002
E09B,Fe-D,JT-2015-DM-E09B-3m,-9999,nc,3,meter,Offset value represents depth below sea ice surface.,,0.5
E09B,Mn-D,JT-2015-DM-E09B-3m,-9999,nc,3,meter,Offset value represents depth below sea ice surface.,,0.2
E09B,Zn-D,JT-2015-DM-E09B-3m,0.410,nc,3,meter,Offset value represents depth below sea ice surface.,,0.003
E09B,DOC,JT-2015-DM-E09B-3m,5.6,nc,3,meter,Offset value represents depth below sea ice surface.,,0.2
E09B,Sal,JT-2015-DM-E09B-5m,34.0,nc,5,meter,Offset value represents depth below sea ice surface.,,0.5
E09B,As-D,JT-2015-DM-E09B-5m,0.795,nc,5,meter,Offset value represents depth below sea ice surface.,,0.004
E09B,Ba-D,JT-2015-DM-E09B-5m,28.1,nc,5,meter,Offset value represents depth below sea ice surface.,,0.015
E09B,Cu-D,JT-2015-DM-E09B-5m,0.493,nc,5,meter,Offset value represents depth below sea ice surface.,,0.002
E09B,Fe-D,JT-2015-DM-E09B-5m,-9999,nc,5,meter,Offset value represents depth below sea ice surface.,,0.5
E09B,Mn-D,JT-2015-DM-E09B-5m,-9999,nc,5,meter,Offset value represents depth below sea ice surface.,,0.2
E09B,Zn-D,JT-2015-DM-E09B-5m,0.617,nc,5,meter,Offset value represents depth below sea ice surface.,,0.003
E09B,DOC,JT-2015-DM-E09B-5m,3.8,nc,5,meter,Offset value represents depth below sea ice surface.,,0.2
