SiteCode,VariableCode,TSN,LabSampleCode,DataValue,CensorCode,OffsetValue,OffsetUnits,OffsetDescription,ValueAccuracy
5,V-T,93294,JT-2014-BIOTA-Amphipods-5,1.21,nc,19.2,meters,Offset value represents sediment bottom depth of sampler,0.002
5,Zn-T,93294,JT-2014-BIOTA-Amphipods-5,130,nc,19.2,meters,Offset value represents sediment bottom depth of sampler,0.4
5,Water-T,93294,JT-2014-BIOTA-Amphipods-5,74.2,nc,19.2,meters,Offset value represents sediment bottom depth of sampler,0.1
6,Ag-T,93294,JT-2014-BIOTA-Amphipods-6,1.78,nc,54.3,meters,Offset value represents sediment bottom depth of sampler,0.004
6,Al-T,93294,JT-2014-BIOTA-Amphipods-6,89.5,nc,54.3,meters,Offset value represents sediment bottom depth of sampler,2.3
6,As-T,93294,JT-2014-BIOTA-Amphipods-6,40.9,nc,54.3,meters,Offset value represents sediment bottom depth of sampler,0.012
6,Ba-T,93294,JT-2014-BIOTA-Amphipods-6,6.59,nc,54.3,meters,Offset value represents sediment bottom depth of sampler,0.01
6,Be-T,93294,JT-2014-BIOTA-Amphipods-6,0.001,nc,54.3,meters,Offset value represents sediment bottom depth of sampler,0.001
6,Cd-T,93294,JT-2014-BIOTA-Amphipods-6,4.32,nc,54.3,meters,Offset value represents sediment bottom depth of sampler,0.001
6,Cr-T,93294,JT-2014-BIOTA-Amphipods-6,1.49,nc,54.3,meters,Offset value represents sediment bottom depth of sampler,0.01
6,Cu-T,93294,JT-2014-BIOTA-Amphipods-6,62.2,nc,54.3,meters,Offset value represents sediment bottom depth of sampler,0.7
6,Fe-T,93294,JT-2014-BIOTA-Amphipods-6,108,nc,54.3,meters,Offset value represents sediment bottom depth of sampler,2.5
6,Hg-T,93294,JT-2014-BIOTA-Amphipods-6,0.240,nc,54.3,meters,Offset value represents sediment bottom depth of sampler,0.001
6,Hg-MM,93294,JT-2014-BIOTA-Amphipods-6,0.142,nc,54.3,meters,Offset value represents sediment bottom depth of sampler,0.001
6,Mn-T,93294,JT-2014-BIOTA-Amphipods-6,13.1,nc,54.3,meters,Offset value represents sediment bottom depth of sampler,1.1
6,Ni-T,93294,JT-2014-BIOTA-Amphipods-6,2.46,nc,54.3,meters,Offset value represents sediment bottom depth of sampler,0.004
6,Pb-T,93294,JT-2014-BIOTA-Amphipods-6,0.021,nc,54.3,meters,Offset value represents sediment bottom depth of sampler,0.001
6,Sb-T,93294,JT-2014-BIOTA-Amphipods-6,0.011,nc,54.3,meters,Offset value represents sediment bottom depth of sampler,0.001
6,Se-T,93294,JT-2014-BIOTA-Amphipods-6,3.21,nc,54.3,meters,Offset value represents sediment bottom depth of sampler,0.03
6,Sn-T,93294,JT-2014-BIOTA-Amphipods-6,0.011,nc,54.3,meters,Offset value represents sediment bottom depth of sampler,0.001
6,Tl-T,93294,JT-2014-BIOTA-Amphipods-6,0.004,nc,54.3,meters,Offset value represents sediment bottom depth of sampler,0.0001
6,V-T,93294,JT-2014-BIOTA-Amphipods-6,5.67,nc,54.3,meters,Offset value represents sediment bottom depth of sampler,0.002
6,Zn-T,93294,JT-2014-BIOTA-Amphipods-6,148,nc,54.3,meters,Offset value represents sediment bottom depth of sampler,0.4
6,Water-T,93294,JT-2014-BIOTA-Amphipods-6,76.2,nc,54.3,meters,Offset value represents sediment bottom depth of sampler,0.1
1.05,Ag-T,93294,JT-2014-BIOTA-Amphipods-1.05,1.69,nc,16.3,meters,Offset value represents sediment bottom depth of sampler,0.004
1.05,Al-T,93294,JT-2014-BIOTA-Amphipods-1.05,374,nc,16.3,meters,Offset value represents sediment bottom depth of sampler,2.3
1.05,As-T,93294,JT-2014-BIOTA-Amphipods-1.05,7.62,nc,16.3,meters,Offset value represents sediment bottom depth of sampler,0.012
1.05,Ba-T,93294,JT-2014-BIOTA-Amphipods-1.05,13.0,nc,16.3,meters,Offset value represents sediment bottom depth of sampler,0.01
1.05,Be-T,93294,JT-2014-BIOTA-Amphipods-1.05,0.007,nc,16.3,meters,Offset value represents sediment bottom depth of sampler,0.001
1.05,Cd-T,93294,JT-2014-BIOTA-Amphipods-1.05,0.406,nc,16.3,meters,Offset value represents sediment bottom depth of sampler,0.001
1.05,Cr-T,93294,JT-2014-BIOTA-Amphipods-1.05,4.76,nc,16.3,meters,Offset value represents sediment bottom depth of sampler,0.01
1.05,Cu-T,93294,JT-2014-BIOTA-Amphipods-1.05,95.9,nc,16.3,meters,Offset value represents sediment bottom depth of sampler,0.7
1.05,Fe-T,93294,JT-2014-BIOTA-Amphipods-1.05,351,nc,16.3,meters,Offset value represents sediment bottom depth of sampler,2.5
1.05,Hg-T,93294,JT-2014-BIOTA-Amphipods-1.05,0.021,nc,16.3,meters,Offset value represents sediment bottom depth of sampler,0.001
1.05,Hg-MM,93294,JT-2014-BIOTA-Amphipods-1.05,-9999,nc,16.3,meters,Offset value represents sediment bottom depth of sampler,0.001
1.05,Mn-T,93294,JT-2014-BIOTA-Amphipods-1.05,36.1,nc,16.3,meters,Offset value represents sediment bottom depth of sampler,1.1
1.05,Ni-T,93294,JT-2014-BIOTA-Amphipods-1.05,4.93,nc,16.3,meters,Offset value represents sediment bottom depth of sampler,0.004
1.05,Pb-T,93294,JT-2014-BIOTA-Amphipods-1.05,0.260,nc,16.3,meters,Offset value represents sediment bottom depth of sampler,0.001
1.05,Sb-T,93294,JT-2014-BIOTA-Amphipods-1.05,0.009,nc,16.3,meters,Offset value represents sediment bottom depth of sampler,0.001
1.05,Se-T,93294,JT-2014-BIOTA-Amphipods-1.05,1.39,nc,16.3,meters,Offset value represents sediment bottom depth of sampler,0.03
1.05,Sn-T,93294,JT-2014-BIOTA-Amphipods-1.05,0.012,nc,16.3,meters,Offset value represents sediment bottom depth of sampler,0.001
1.05,Tl-T,93294,JT-2014-BIOTA-Amphipods-1.05,0.004,nc,16.3,meters,Offset value represents sediment bottom depth of sampler,0.0001
1.05,V-T,93294,JT-2014-BIOTA-Amphipods-1.05,1.30,nc,16.3,meters,Offset value represents sediment bottom depth of sampler,0.002
1.05,Zn-T,93294,JT-2014-BIOTA-Amphipods-1.05,77.5,nc,16.3,meters,Offset value represents sediment bottom depth of sampler,0.4
1.05,Water-T,93294,JT-2014-BIOTA-Amphipods-1.05,74.1,nc,16.3,meters,Offset value represents sediment bottom depth of sampler,0.1
5B,Ag-T,93294,JT-2014-BIOTA-Amphipods-5B,1.60,nc,17.5,meters,Offset value represents sediment bottom depth of sampler,0.004
5B,Al-T,93294,JT-2014-BIOTA-Amphipods-5B,168,nc,17.5,meters,Offset value represents sediment bottom depth of sampler,2.3
5B,As-T,93294,JT-2014-BIOTA-Amphipods-5B,10.8,nc,17.5,meters,Offset value represents sediment bottom depth of sampler,0.012
5B,Ba-T,93294,JT-2014-BIOTA-Amphipods-5B,6.82,nc,17.5,meters,Offset value represents sediment bottom depth of sampler,0.01
5B,Be-T,93294,JT-2014-BIOTA-Amphipods-5B,0.003,nc,17.5,meters,Offset value represents sediment bottom depth of sampler,0.001
5B,Cd-T,93294,JT-2014-BIOTA-Amphipods-5B,2.54,nc,17.5,meters,Offset value represents sediment bottom depth of sampler,0.001
5B,Cr-T,93294,JT-2014-BIOTA-Amphipods-5B,0.48,nc,17.5,meters,Offset value represents sediment bottom depth of sampler,0.01
5B,Cu-T,93294,JT-2014-BIOTA-Amphipods-5B,71.8,nc,17.5,meters,Offset value represents sediment bottom depth of sampler,0.7
5B,Fe-T,93294,JT-2014-BIOTA-Amphipods-5B,165,nc,17.5,meters,Offset value represents sediment bottom depth of sampler,2.5
5B,Hg-T,93294,JT-2014-BIOTA-Amphipods-5B,0.112,nc,17.5,meters,Offset value represents sediment bottom depth of sampler,0.001
5B,Hg-MM,93294,JT-2014-BIOTA-Amphipods-5B,0.095,nc,17.5,meters,Offset value represents sediment bottom depth of sampler,0.001
5B,Mn-T,93294,JT-2014-BIOTA-Amphipods-5B,9.2,nc,17.5,meters,Offset value represents sediment bottom depth of sampler,1.1
5B,Ni-T,93294,JT-2014-BIOTA-Amphipods-5B,1.19,nc,17.5,meters,Offset value represents sediment bottom depth of sampler,0.004
5B,Pb-T,93294,JT-2014-BIOTA-Amphipods-5B,0.026,nc,17.5,meters,Offset value represents sediment bottom depth of sampler,0.001
5B,Sb-T,93294,JT-2014-BIOTA-Amphipods-5B,0.006,nc,17.5,meters,Offset value represents sediment bottom depth of sampler,0.001
5B,Se-T,93294,JT-2014-BIOTA-Amphipods-5B,2.43,nc,17.5,meters,Offset value represents sediment bottom depth of sampler,0.03
5B,Sn-T,93294,JT-2014-BIOTA-Amphipods-5B,0.007,nc,17.5,meters,Offset value represents sediment bottom depth of sampler,0.001
5B,Tl-T,93294,JT-2014-BIOTA-Amphipods-5B,0.004,nc,17.5,meters,Offset value represents sediment bottom depth of sampler,0.0001
5B,V-T,93294,JT-2014-BIOTA-Amphipods-5B,1.79,nc,17.5,meters,Offset value represents sediment bottom depth of sampler,0.002
5B,Zn-T,93294,JT-2014-BIOTA-Amphipods-5B,164,nc,17.5,meters,Offset value represents sediment bottom depth of sampler,0.4
5B,Water-T,93294,JT-2014-BIOTA-Amphipods-5B,73.5,nc,17.5,meters,Offset value represents sediment bottom depth of sampler,0.1
6D,Ag-T,80831,JT-2014-BIOTA-Astarte-6D,0.264,nc,19,meters,Offset value represents sediment bottom depth of sampler,0.004
6D,Al-T,80831,JT-2014-BIOTA-Astarte-6D,1040,nc,19,meters,Offset value represents sediment bottom depth of sampler,2.3
6D,As-T,80831,JT-2014-BIOTA-Astarte-6D,12.1,nc,19,meters,Offset value represents sediment bottom depth of sampler,0.012
6D,Ba-T,80831,JT-2014-BIOTA-Astarte-6D,102,nc,19,meters,Offset value represents sediment bottom depth of sampler,0.01
6D,Be-T,80831,JT-2014-BIOTA-Astarte-6D,0.036,nc,19,meters,Offset value represents sediment bottom depth of sampler,0.001
6D,Cd-T,80831,JT-2014-BIOTA-Astarte-6D,15.1,nc,19,meters,Offset value represents sediment bottom depth of sampler,0.001
6D,Cr-T,80831,JT-2014-BIOTA-Astarte-6D,2.06,nc,19,meters,Offset value represents sediment bottom depth of sampler,0.01
6D,Cu-T,80831,JT-2014-BIOTA-Astarte-6D,11.2,nc,19,meters,Offset value represents sediment bottom depth of sampler,0.7
6D,Fe-T,80831,JT-2014-BIOTA-Astarte-6D,1630,nc,19,meters,Offset value represents sediment bottom depth of sampler,2.5
6D,Hg-T,80831,JT-2014-BIOTA-Astarte-6D,0.101,nc,19,meters,Offset value represents sediment bottom depth of sampler,0.001
6D,Hg-MM,80831,JT-2014-BIOTA-Astarte-6D,-9999,nc,19,meters,Offset value represents sediment bottom depth of sampler,0.001
6D,Mn-T,80831,JT-2014-BIOTA-Astarte-6D,314,nc,19,meters,Offset value represents sediment bottom depth of sampler,1.1
6D,Ni-T,80831,JT-2014-BIOTA-Astarte-6D,4.89,nc,19,meters,Offset value represents sediment bottom depth of sampler,0.004
6D,Pb-T,80831,JT-2014-BIOTA-Astarte-6D,0.748,nc,19,meters,Offset value represents sediment bottom depth of sampler,0.001
6D,Sb-T,80831,JT-2014-BIOTA-Astarte-6D,0.021,nc,19,meters,Offset value represents sediment bottom depth of sampler,0.001
6D,Se-T,80831,JT-2014-BIOTA-Astarte-6D,4.91,nc,19,meters,Offset value represents sediment bottom depth of sampler,0.03
6D,Sn-T,80831,JT-2014-BIOTA-Astarte-6D,0.059,nc,19,meters,Offset value represents sediment bottom depth of sampler,0.001
6D,Tl-T,80831,JT-2014-BIOTA-Astarte-6D,0.013,nc,19,meters,Offset value represents sediment bottom depth of sampler,0.0001
6D,V-T,80831,JT-2014-BIOTA-Astarte-6D,5.57,nc,19,meters,Offset value represents sediment bottom depth of sampler,0.002
6D,Zn-T,80831,JT-2014-BIOTA-Astarte-6D,75.9,nc,19,meters,Offset value represents sediment bottom depth of sampler,0.4
6D,Water-T,80831,JT-2014-BIOTA-Astarte-6D,76.8,nc,19,meters,Offset value represents sediment bottom depth of sampler,0.1
7,Ag-T,80831,JT-2014-BIOTA-Astarte-7,0.093,nc,25.2,meters,Offset value represents sediment bottom depth of sampler,0.004
7,Al-T,80831,JT-2014-BIOTA-Astarte-7,2200,nc,25.2,meters,Offset value represents sediment bottom depth of sampler,2.3
7,As-T,80831,JT-2014-BIOTA-Astarte-7,10.5,nc,25.2,meters,Offset value represents sediment bottom depth of sampler,0.012
7,Ba-T,80831,JT-2014-BIOTA-Astarte-7,39.9,nc,25.2,meters,Offset value represents sediment bottom depth of sampler,0.01
7,Be-T,80831,JT-2014-BIOTA-Astarte-7,0.031,nc,25.2,meters,Offset value represents sediment bottom depth of sampler,0.001
7,Cd-T,80831,JT-2014-BIOTA-Astarte-7,14.4,nc,25.2,meters,Offset value represents sediment bottom depth of sampler,0.001
7,Cr-T,80831,JT-2014-BIOTA-Astarte-7,2.15,nc,25.2,meters,Offset value represents sediment bottom depth of sampler,0.01
7,Cu-T,80831,JT-2014-BIOTA-Astarte-7,16.3,nc,25.2,meters,Offset value represents sediment bottom depth of sampler,0.7
7,Fe-T,80831,JT-2014-BIOTA-Astarte-7,1520,nc,25.2,meters,Offset value represents sediment bottom depth of sampler,2.5
7,Hg-T,80831,JT-2014-BIOTA-Astarte-7,0.075,nc,25.2,meters,Offset value represents sediment bottom depth of sampler,0.001
7,Hg-MM,80831,JT-2014-BIOTA-Astarte-7,0.019,nc,25.2,meters,Offset value represents sediment bottom depth of sampler,0.001
7,Mn-T,80831,JT-2014-BIOTA-Astarte-7,145,nc,25.2,meters,Offset value represents sediment bottom depth of sampler,1.1
7,Ni-T,80831,JT-2014-BIOTA-Astarte-7,6.16,nc,25.2,meters,Offset value represents sediment bottom depth of sampler,0.004
7,Pb-T,80831,JT-2014-BIOTA-Astarte-7,0.881,nc,25.2,meters,Offset value represents sediment bottom depth of sampler,0.001
7,Sb-T,80831,JT-2014-BIOTA-Astarte-7,0.012,nc,25.2,meters,Offset value represents sediment bottom depth of sampler,0.001
7,Se-T,80831,JT-2014-BIOTA-Astarte-7,6.42,nc,25.2,meters,Offset value represents sediment bottom depth of sampler,0.03
7,Sn-T,80831,JT-2014-BIOTA-Astarte-7,0.030,nc,25.2,meters,Offset value represents sediment bottom depth of sampler,0.001
7,Tl-T,80831,JT-2014-BIOTA-Astarte-7,0.029,nc,25.2,meters,Offset value represents sediment bottom depth of sampler,0.0001
7,V-T,80831,JT-2014-BIOTA-Astarte-7,5.20,nc,25.2,meters,Offset value represents sediment bottom depth of sampler,0.002
7,Zn-T,80831,JT-2014-BIOTA-Astarte-7,71.7,nc,25.2,meters,Offset value represents sediment bottom depth of sampler,0.4
7,Water-T,80831,JT-2014-BIOTA-Astarte-7,78.8,nc,25.2,meters,Offset value represents sediment bottom depth of sampler,0.1
20,Ag-T,80831,JT-2014-BIOTA-Astarte-20,0.022,nc,38.3,meters,Offset value represents sediment bottom depth of sampler,0.004
20,Al-T,80831,JT-2014-BIOTA-Astarte-20,672,nc,38.3,meters,Offset value represents sediment bottom depth of sampler,2.3
20,As-T,80831,JT-2014-BIOTA-Astarte-20,9.78,nc,38.3,meters,Offset value represents sediment bottom depth of sampler,0.012
20,Ba-T,80831,JT-2014-BIOTA-Astarte-20,14.5,nc,38.3,meters,Offset value represents sediment bottom depth of sampler,0.01
20,Be-T,80831,JT-2014-BIOTA-Astarte-20,0.022,nc,38.3,meters,Offset value represents sediment bottom depth of sampler,0.001
20,Cd-T,80831,JT-2014-BIOTA-Astarte-20,26.2,nc,38.3,meters,Offset value represents sediment bottom depth of sampler,0.001
20,Cr-T,80831,JT-2014-BIOTA-Astarte-20,0.83,nc,38.3,meters,Offset value represents sediment bottom depth of sampler,0.01
20,Cu-T,80831,JT-2014-BIOTA-Astarte-20,11.4,nc,38.3,meters,Offset value represents sediment bottom depth of sampler,0.7
20,Fe-T,80831,JT-2014-BIOTA-Astarte-20,1510,nc,38.3,meters,Offset value represents sediment bottom depth of sampler,2.5
20,Hg-T,80831,JT-2014-BIOTA-Astarte-20,0.082,nc,38.3,meters,Offset value represents sediment bottom depth of sampler,0.001
20,Hg-MM,80831,JT-2014-BIOTA-Astarte-20,0.026,nc,38.3,meters,Offset value represents sediment bottom depth of sampler,0.001
20,Mn-T,80831,JT-2014-BIOTA-Astarte-20,68.7,nc,38.3,meters,Offset value represents sediment bottom depth of sampler,1.1
20,Ni-T,80831,JT-2014-BIOTA-Astarte-20,7.44,nc,38.3,meters,Offset value represents sediment bottom depth of sampler,0.004
20,Pb-T,80831,JT-2014-BIOTA-Astarte-20,0.317,nc,38.3,meters,Offset value represents sediment bottom depth of sampler,0.001
20,Sb-T,80831,JT-2014-BIOTA-Astarte-20,0.013,nc,38.3,meters,Offset value represents sediment bottom depth of sampler,0.001
20,Se-T,80831,JT-2014-BIOTA-Astarte-20,5.63,nc,38.3,meters,Offset value represents sediment bottom depth of sampler,0.03
20,Sn-T,80831,JT-2014-BIOTA-Astarte-20,0.015,nc,38.3,meters,Offset value represents sediment bottom depth of sampler,0.001
20,Tl-T,80831,JT-2014-BIOTA-Astarte-20,0.012,nc,38.3,meters,Offset value represents sediment bottom depth of sampler,0.0001
20,V-T,80831,JT-2014-BIOTA-Astarte-20,2.38,nc,38.3,meters,Offset value represents sediment bottom depth of sampler,0.002
20,Zn-T,80831,JT-2014-BIOTA-Astarte-20,69.9,nc,38.3,meters,Offset value represents sediment bottom depth of sampler,0.4
20,Water-T,80831,JT-2014-BIOTA-Astarte-20,78.6,nc,38.3,meters,Offset value represents sediment bottom depth of sampler,0.1
22,Ag-T,80831,JT-2014-BIOTA-Astarte-22,0.030,nc,36.5,meters,Offset value represents sediment bottom depth of sampler,0.004
22,Al-T,80831,JT-2014-BIOTA-Astarte-22,705,nc,36.5,meters,Offset value represents sediment bottom depth of sampler,2.3
22,As-T,80831,JT-2014-BIOTA-Astarte-22,10.7,nc,36.5,meters,Offset value represents sediment bottom depth of sampler,0.012
22,Ba-T,80831,JT-2014-BIOTA-Astarte-22,31.1,nc,36.5,meters,Offset value represents sediment bottom depth of sampler,0.01
22,Be-T,80831,JT-2014-BIOTA-Astarte-22,0.026,nc,36.5,meters,Offset value represents sediment bottom depth of sampler,0.001
22,Cd-T,80831,JT-2014-BIOTA-Astarte-22,31.6,nc,36.5,meters,Offset value represents sediment bottom depth of sampler,0.001
22,Cr-T,80831,JT-2014-BIOTA-Astarte-22,0.91,nc,36.5,meters,Offset value represents sediment bottom depth of sampler,0.01
22,Cu-T,80831,JT-2014-BIOTA-Astarte-22,11.2,nc,36.5,meters,Offset value represents sediment bottom depth of sampler,0.7
22,Fe-T,80831,JT-2014-BIOTA-Astarte-22,2020,nc,36.5,meters,Offset value represents sediment bottom depth of sampler,2.5
22,Hg-T,80831,JT-2014-BIOTA-Astarte-22,0.070,nc,36.5,meters,Offset value represents sediment bottom depth of sampler,0.001
22,Hg-MM,80831,JT-2014-BIOTA-Astarte-22,0.030,nc,36.5,meters,Offset value represents sediment bottom depth of sampler,0.001
22,Mn-T,80831,JT-2014-BIOTA-Astarte-22,141,nc,36.5,meters,Offset value represents sediment bottom depth of sampler,1.1
22,Ni-T,80831,JT-2014-BIOTA-Astarte-22,4.94,nc,36.5,meters,Offset value represents sediment bottom depth of sampler,0.004
22,Pb-T,80831,JT-2014-BIOTA-Astarte-22,0.474,nc,36.5,meters,Offset value represents sediment bottom depth of sampler,0.001
22,Sb-T,80831,JT-2014-BIOTA-Astarte-22,0.019,nc,36.5,meters,Offset value represents sediment bottom depth of sampler,0.001
22,Se-T,80831,JT-2014-BIOTA-Astarte-22,5.21,nc,36.5,meters,Offset value represents sediment bottom depth of sampler,0.03
22,Sn-T,80831,JT-2014-BIOTA-Astarte-22,0.012,nc,36.5,meters,Offset value represents sediment bottom depth of sampler,0.001
22,Tl-T,80831,JT-2014-BIOTA-Astarte-22,0.011,nc,36.5,meters,Offset value represents sediment bottom depth of sampler,0.0001
22,V-T,80831,JT-2014-BIOTA-Astarte-22,3.34,nc,36.5,meters,Offset value represents sediment bottom depth of sampler,0.002
22,Zn-T,80831,JT-2014-BIOTA-Astarte-22,63.9,nc,36.5,meters,Offset value represents sediment bottom depth of sampler,0.4
22,Water-T,80831,JT-2014-BIOTA-Astarte-22,78.8,nc,36.5,meters,Offset value represents sediment bottom depth of sampler,0.1
23,Ag-T,80831,JT-2014-BIOTA-Astarte-23,0.029,nc,37,meters,Offset value represents sediment bottom depth of sampler,0.004
23,Al-T,80831,JT-2014-BIOTA-Astarte-23,728,nc,37,meters,Offset value represents sediment bottom depth of sampler,2.3
23,As-T,80831,JT-2014-BIOTA-Astarte-23,10.9,nc,37,meters,Offset value represents sediment bottom depth of sampler,0.012
23,Ba-T,80831,JT-2014-BIOTA-Astarte-23,51.7,nc,37,meters,Offset value represents sediment bottom depth of sampler,0.01
23,Be-T,80831,JT-2014-BIOTA-Astarte-23,0.030,nc,37,meters,Offset value represents sediment bottom depth of sampler,0.001
23,Cd-T,80831,JT-2014-BIOTA-Astarte-23,36.5,nc,37,meters,Offset value represents sediment bottom depth of sampler,0.001
23,Cr-T,80831,JT-2014-BIOTA-Astarte-23,0.88,nc,37,meters,Offset value represents sediment bottom depth of sampler,0.01
23,Cu-T,80831,JT-2014-BIOTA-Astarte-23,9.9,nc,37,meters,Offset value represents sediment bottom depth of sampler,0.7
23,Fe-T,80831,JT-2014-BIOTA-Astarte-23,2710,nc,37,meters,Offset value represents sediment bottom depth of sampler,2.5
23,Hg-T,80831,JT-2014-BIOTA-Astarte-23,0.078,nc,37,meters,Offset value represents sediment bottom depth of sampler,0.001
23,Hg-MM,80831,JT-2014-BIOTA-Astarte-23,0.030,nc,37,meters,Offset value represents sediment bottom depth of sampler,0.001
23,Mn-T,80831,JT-2014-BIOTA-Astarte-23,227,nc,37,meters,Offset value represents sediment bottom depth of sampler,1.1
23,Ni-T,80831,JT-2014-BIOTA-Astarte-23,4.76,nc,37,meters,Offset value represents sediment bottom depth of sampler,0.004
23,Pb-T,80831,JT-2014-BIOTA-Astarte-23,0.582,nc,37,meters,Offset value represents sediment bottom depth of sampler,0.001
23,Sb-T,80831,JT-2014-BIOTA-Astarte-23,0.022,nc,37,meters,Offset value represents sediment bottom depth of sampler,0.001
23,Se-T,80831,JT-2014-BIOTA-Astarte-23,5.40,nc,37,meters,Offset value represents sediment bottom depth of sampler,0.03
23,Sn-T,80831,JT-2014-BIOTA-Astarte-23,0.023,nc,37,meters,Offset value represents sediment bottom depth of sampler,0.001
23,Tl-T,80831,JT-2014-BIOTA-Astarte-23,0.012,nc,37,meters,Offset value represents sediment bottom depth of sampler,0.0001
23,V-T,80831,JT-2014-BIOTA-Astarte-23,3.06,nc,37,meters,Offset value represents sediment bottom depth of sampler,0.002
23,Zn-T,80831,JT-2014-BIOTA-Astarte-23,62.1,nc,37,meters,Offset value represents sediment bottom depth of sampler,0.4
23,Water-T,80831,JT-2014-BIOTA-Astarte-23,80.8,nc,37,meters,Offset value represents sediment bottom depth of sampler,0.1
25,Ag-T,80831,JT-2014-BIOTA-Astarte-25,0.024,nc,22.8,meters,Offset value represents sediment bottom depth of sampler,0.004
25,Al-T,80831,JT-2014-BIOTA-Astarte-25,610,nc,22.8,meters,Offset value represents sediment bottom depth of sampler,2.3
25,As-T,80831,JT-2014-BIOTA-Astarte-25,9.22,nc,22.8,meters,Offset value represents sediment bottom depth of sampler,0.012
25,Ba-T,80831,JT-2014-BIOTA-Astarte-25,46.3,nc,22.8,meters,Offset value represents sediment bottom depth of sampler,0.01
25,Be-T,80831,JT-2014-BIOTA-Astarte-25,0.024,nc,22.8,meters,Offset value represents sediment bottom depth of sampler,0.001
25,Cd-T,80831,JT-2014-BIOTA-Astarte-25,25.2,nc,22.8,meters,Offset value represents sediment bottom depth of sampler,0.001
25,Cr-T,80831,JT-2014-BIOTA-Astarte-25,0.73,nc,22.8,meters,Offset value represents sediment bottom depth of sampler,0.01
25,Cu-T,80831,JT-2014-BIOTA-Astarte-25,13.4,nc,22.8,meters,Offset value represents sediment bottom depth of sampler,0.7
25,Fe-T,80831,JT-2014-BIOTA-Astarte-25,1870,nc,22.8,meters,Offset value represents sediment bottom depth of sampler,2.5
25,Hg-T,80831,JT-2014-BIOTA-Astarte-25,0.059,nc,22.8,meters,Offset value represents sediment bottom depth of sampler,0.001
25,Hg-MM,80831,JT-2014-BIOTA-Astarte-25-lab-duplicate-1,0.025,nc,22.8,meters,Offset value represents sediment bottom depth of sampler,0.001
25,Mn-T,80831,JT-2014-BIOTA-Astarte-25,170,nc,22.8,meters,Offset value represents sediment bottom depth of sampler,1.1
25,Ni-T,80831,JT-2014-BIOTA-Astarte-25,4.32,nc,22.8,meters,Offset value represents sediment bottom depth of sampler,0.004
25,Pb-T,80831,JT-2014-BIOTA-Astarte-25,0.435,nc,22.8,meters,Offset value represents sediment bottom depth of sampler,0.001
25,Sb-T,80831,JT-2014-BIOTA-Astarte-25,0.020,nc,22.8,meters,Offset value represents sediment bottom depth of sampler,0.001
25,Se-T,80831,JT-2014-BIOTA-Astarte-25,4.74,nc,22.8,meters,Offset value represents sediment bottom depth of sampler,0.03
25,Sn-T,80831,JT-2014-BIOTA-Astarte-25,0.022,nc,22.8,meters,Offset value represents sediment bottom depth of sampler,0.001
25,Tl-T,80831,JT-2014-BIOTA-Astarte-25,0.010,nc,22.8,meters,Offset value represents sediment bottom depth of sampler,0.0001
25,V-T,80831,JT-2014-BIOTA-Astarte-25,2.69,nc,22.8,meters,Offset value represents sediment bottom depth of sampler,0.002
25,Zn-T,80831,JT-2014-BIOTA-Astarte-25,57.5,nc,22.8,meters,Offset value represents sediment bottom depth of sampler,0.4
25,Water-T,80831,JT-2014-BIOTA-Astarte-25-lab-duplicate-1,78.1,nc,22.8,meters,Offset value represents sediment bottom depth of sampler,0.1
25,Hg-MM,80831,JT-2014-BIOTA-Astarte-25-lab-duplicate-2,0.028,nc,22.8,meters,Offset value represents sediment bottom depth of sampler,0.001
25,Water-T,80831,JT-2014-BIOTA-Astarte-25-lab-duplicate-2,78.6,nc,22.8,meters,Offset value represents sediment bottom depth of sampler,0.1
