SiteCode,VariableCode,LabSampleCode,DataValue,CensorCode,OffsetValue,OffsetUnits,OffsetDescription,Qualifier,ValueAccuracy
152-W0,Cu-S-VV,JT-2015-SED-152-W0,36.9,nc,15.9,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.2
152-W0,Fe-S-VV,JT-2015-SED-152-W0,4.18,nc,15.9,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.01
152-W0,Hg-S-VV,JT-2015-SED-152-W0,0.073,nc,15.9,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.001
152-W0,Mn-S-VV,JT-2015-SED-152-W0,613,nc,15.9,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,2.4
152-W0,Ni-S-VV,JT-2015-SED-152-W0,48.2,nc,15.9,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.004
152-W0,Pb-S-VV,JT-2015-SED-152-W0,19.7,nc,15.9,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.002
152-W0,Sb-S-VV,JT-2015-SED-152-W0,0.65,nc,15.9,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.001
152-W0,Se-S-VV,JT-2015-SED-152-W0,0.81,nc,15.9,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.024
152-W0,Sn-S-VV,JT-2015-SED-152-W0,2.06,nc,15.9,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.003
152-W0,Tl-S-VV,JT-2015-SED-152-W0,0.64,nc,15.9,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.001
152-W0,V-S-VV,JT-2015-SED-152-W0,180,nc,15.9,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.6
152-W0,Zn-S-VV,JT-2015-SED-152-W0,129,nc,15.9,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.5
152-W0,TOC-S-VV,JT-2015-SED-152-W0,1.52,nc,15.9,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.03
152-W0,Gravel-S-VV,JT-2015-SED-152-W0,0,nc,15.9,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
152-W0,Sand-S-VV,JT-2015-SED-152-W0,2.3,nc,15.9,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
152-W0,Silt-S-VV,JT-2015-SED-152-W0,52.7,nc,15.9,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
152-W0,Clay-S-VV,JT-2015-SED-152-W0,45.0,nc,15.9,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
152-W1,Ag-S-VV,JT-2015-SED-152-W1-lab-duplicate-1,0.13,nc,38.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.003
152-W1,Al-S-VV,JT-2015-SED-152-W1-lab-duplicate-1,6.93,nc,38.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.01
152-W1,As-S-VV,JT-2015-SED-152-W1-lab-duplicate-1,18.0,nc,38.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.02
152-W1,Ba-S-VV,JT-2015-SED-152-W1-lab-duplicate-1,645,nc,38.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.01
152-W1,Be-S-VV,JT-2015-SED-152-W1-lab-duplicate-1,1.74,nc,38.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.009
152-W1,Cd-S-VV,JT-2015-SED-152-W1-lab-duplicate-1,0.21,nc,38.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.001
152-W1,Cr-S-VV,JT-2015-SED-152-W1-lab-duplicate-1,98.4,nc,38.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.4
152-W1,Cu-S-VV,JT-2015-SED-152-W1-lab-duplicate-1,27.1,nc,38.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.2
152-W1,Fe-S-VV,JT-2015-SED-152-W1-lab-duplicate-1,3.80,nc,38.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.01
152-W1,Hg-S-VV,JT-2015-SED-152-W1-lab-duplicate-1,0.062,nc,38.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.001
152-W1,Mn-S-VV,JT-2015-SED-152-W1-lab-duplicate-1,758,nc,38.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,2.4
152-W1,Ni-S-VV,JT-2015-SED-152-W1-lab-duplicate-1,42.1,nc,38.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.004
152-W1,Pb-S-VV,JT-2015-SED-152-W1-lab-duplicate-1,16.6,nc,38.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.002
152-W1,Sb-S-VV,JT-2015-SED-152-W1-lab-duplicate-1,0.61,nc,38.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.001
152-W1,Se-S-VV,JT-2015-SED-152-W1-lab-duplicate-1,0.70,nc,38.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.024
152-W1,Sn-S-VV,JT-2015-SED-152-W1-lab-duplicate-1,1.88,nc,38.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.003
152-W1,Tl-S-VV,JT-2015-SED-152-W1-lab-duplicate-1,0.57,nc,38.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.001
152-W1,V-S-VV,JT-2015-SED-152-W1-lab-duplicate-1,162,nc,38.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.6
152-W1,Zn-S-VV,JT-2015-SED-152-W1-lab-duplicate-1,110,nc,38.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.5
152-W1,TOC-S-VV,JT-2015-SED-152-W1-lab-duplicate-1,0.99,nc,38.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.03
152-W1,Gravel-S-VV,JT-2015-SED-152-W1,0,nc,38.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
152-W1,Sand-S-VV,JT-2015-SED-152-W1,2.5,nc,38.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
152-W1,Silt-S-VV,JT-2015-SED-152-W1,66.3,nc,38.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
152-W1,Clay-S-VV,JT-2015-SED-152-W1,31.2,nc,38.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.1
152-W1,Ag-S-VV,JT-2015-SED-152-W1-lab-duplicate-2,0.13,nc,38.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.003
152-W1,Al-S-VV,JT-2015-SED-152-W1-lab-duplicate-2,6.91,nc,38.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.01
152-W1,As-S-VV,JT-2015-SED-152-W1-lab-duplicate-2,18.1,nc,38.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.02
152-W1,Ba-S-VV,JT-2015-SED-152-W1-lab-duplicate-2,654,nc,38.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.01
152-W1,Be-S-VV,JT-2015-SED-152-W1-lab-duplicate-2,1.79,nc,38.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.009
152-W1,Cd-S-VV,JT-2015-SED-152-W1-lab-duplicate-2,0.22,nc,38.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.001
152-W1,Cr-S-VV,JT-2015-SED-152-W1-lab-duplicate-2,99.5,nc,38.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.4
152-W1,Cu-S-VV,JT-2015-SED-152-W1-lab-duplicate-2,27.4,nc,38.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.2
152-W1,Fe-S-VV,JT-2015-SED-152-W1-lab-duplicate-2,3.76,nc,38.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.01
152-W1,Hg-S-VV,JT-2015-SED-152-W1-lab-duplicate-2,0.064,nc,38.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.001
152-W1,Mn-S-VV,JT-2015-SED-152-W1-lab-duplicate-2,766,nc,38.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,2.4
152-W1,Ni-S-VV,JT-2015-SED-152-W1-lab-duplicate-2,42.9,nc,38.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.004
152-W1,Pb-S-VV,JT-2015-SED-152-W1-lab-duplicate-2,17.1,nc,38.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.002
152-W1,Sb-S-VV,JT-2015-SED-152-W1-lab-duplicate-2,0.61,nc,38.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.001
152-W1,Se-S-VV,JT-2015-SED-152-W1-lab-duplicate-2,0.66,nc,38.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.024
152-W1,Sn-S-VV,JT-2015-SED-152-W1-lab-duplicate-2,1.90,nc,38.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.003
152-W1,Tl-S-VV,JT-2015-SED-152-W1-lab-duplicate-2,0.56,nc,38.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.001
152-W1,V-S-VV,JT-2015-SED-152-W1-lab-duplicate-2,163,nc,38.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.6
152-W1,Zn-S-VV,JT-2015-SED-152-W1-lab-duplicate-2,110,nc,38.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.5
152-W1,TOC-S-VV,JT-2015-SED-152-W1-lab-duplicate-2,0.96,nc,38.0,meter,Bottom depth of 1-cm-thick surficial sediment sample.,,0.03
143-W5,Ag-S-GC,JT-2015-SED-GC-143-W5-0-1cm,0.13,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.003
143-W5,Al-S-GC,JT-2015-SED-GC-143-W5-0-1cm,7.26,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.01
143-W5,As-S-GC,JT-2015-SED-GC-143-W5-0-1cm,52.4,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.02
143-W5,Ba-S-GC,JT-2015-SED-GC-143-W5-0-1cm,704,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.01
143-W5,Be-S-GC,JT-2015-SED-GC-143-W5-0-1cm,1.76,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.009
143-W5,Cd-S-GC,JT-2015-SED-GC-143-W5-0-1cm,0.19,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.001
143-W5,Cr-S-GC,JT-2015-SED-GC-143-W5-0-1cm,105,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.4
143-W5,Cu-S-GC,JT-2015-SED-GC-143-W5-0-1cm,27.9,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.2
143-W5,Fe-S-GC,JT-2015-SED-GC-143-W5-0-1cm,4.78,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.01
143-W5,Hg-S-GC,JT-2015-SED-GC-143-W5-0-1cm,0.071,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.001
143-W5,Mn-S-GC,JT-2015-SED-GC-143-W5-0-1cm,4430,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,2.4
143-W5,Ni-S-GC,JT-2015-SED-GC-143-W5-0-1cm,40.8,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.004
143-W5,Pb-S-GC,JT-2015-SED-GC-143-W5-0-1cm,18.1,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.002
143-W5,Sb-S-GC,JT-2015-SED-GC-143-W5-0-1cm,0.95,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.001
143-W5,Se-S-GC,JT-2015-SED-GC-143-W5-0-1cm,1.19,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.024
143-W5,Sn-S-GC,JT-2015-SED-GC-143-W5-0-1cm,2.01,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.003
143-W5,Tl-S-GC,JT-2015-SED-GC-143-W5-0-1cm,0.64,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.001
143-W5,V-S-GC,JT-2015-SED-GC-143-W5-0-1cm,202,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.6
143-W5,Zn-S-GC,JT-2015-SED-GC-143-W5-0-1cm,119,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.5
143-W5,TOC-S-GC,JT-2015-SED-GC-143-W5-0-1cm,1.22,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.03
143-W5,Ag-S-GC,JT-2015-SED-GC-143-W5-1-2cm,0.13,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 1-2cm,0.003
143-W5,Al-S-GC,JT-2015-SED-GC-143-W5-1-2cm,7.35,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 1-2cm,0.01
143-W5,As-S-GC,JT-2015-SED-GC-143-W5-1-2cm,74.1,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 1-2cm,0.02
143-W5,Ba-S-GC,JT-2015-SED-GC-143-W5-1-2cm,695,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 1-2cm,0.01
143-W5,Be-S-GC,JT-2015-SED-GC-143-W5-1-2cm,1.68,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 1-2cm,0.009
143-W5,Cd-S-GC,JT-2015-SED-GC-143-W5-1-2cm,0.19,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 1-2cm,0.001
143-W5,Cr-S-GC,JT-2015-SED-GC-143-W5-1-2cm,103,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 1-2cm,0.4
143-W5,Cu-S-GC,JT-2015-SED-GC-143-W5-1-2cm,27.8,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 1-2cm,0.2
143-W5,Fe-S-GC,JT-2015-SED-GC-143-W5-1-2cm,5.10,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 1-2cm,0.01
143-W5,Hg-S-GC,JT-2015-SED-GC-143-W5-1-2cm,0.067,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 1-2cm,0.001
143-W5,Mn-S-GC,JT-2015-SED-GC-143-W5-1-2cm,1220,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 1-2cm,2.4
143-W5,Ni-S-GC,JT-2015-SED-GC-143-W5-1-2cm,41.0,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 1-2cm,0.004
143-W5,Pb-S-GC,JT-2015-SED-GC-143-W5-1-2cm,18.1,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 1-2cm,0.002
143-W5,Sb-S-GC,JT-2015-SED-GC-143-W5-1-2cm,0.90,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 1-2cm,0.001
143-W5,Se-S-GC,JT-2015-SED-GC-143-W5-1-2cm,1.22,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 1-2cm,0.024
143-W5,Sn-S-GC,JT-2015-SED-GC-143-W5-1-2cm,2.04,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 1-2cm,0.003
143-W5,Tl-S-GC,JT-2015-SED-GC-143-W5-1-2cm,0.62,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 1-2cm,0.001
143-W5,V-S-GC,JT-2015-SED-GC-143-W5-1-2cm,205,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 1-2cm,0.6
143-W5,Zn-S-GC,JT-2015-SED-GC-143-W5-1-2cm,120,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 1-2cm,0.5
143-W5,TOC-S-GC,JT-2015-SED-GC-143-W5-1-2cm,1.22,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 1-2cm,0.03
143-W5,Ag-S-GC,JT-2015-SED-GC-143-W5-2-3cm,0.13,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 2-3cm,0.003
143-W5,Al-S-GC,JT-2015-SED-GC-143-W5-2-3cm,7.22,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 2-3cm,0.01
143-W5,As-S-GC,JT-2015-SED-GC-143-W5-2-3cm,51.3,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 2-3cm,0.02
143-W5,Ba-S-GC,JT-2015-SED-GC-143-W5-2-3cm,701,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 2-3cm,0.01
143-W5,Be-S-GC,JT-2015-SED-GC-143-W5-2-3cm,1.66,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 2-3cm,0.009
143-W5,Cd-S-GC,JT-2015-SED-GC-143-W5-2-3cm,0.25,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 2-3cm,0.001
143-W5,Cr-S-GC,JT-2015-SED-GC-143-W5-2-3cm,110,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 2-3cm,0.4
143-W5,Cu-S-GC,JT-2015-SED-GC-143-W5-2-3cm,27.7,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 2-3cm,0.2
143-W5,Fe-S-GC,JT-2015-SED-GC-143-W5-2-3cm,4.61,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 2-3cm,0.01
143-W5,Hg-S-GC,JT-2015-SED-GC-143-W5-2-3cm,0.077,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 2-3cm,0.001
143-W5,Mn-S-GC,JT-2015-SED-GC-143-W5-2-3cm,649,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 2-3cm,2.4
143-W5,Ni-S-GC,JT-2015-SED-GC-143-W5-2-3cm,42.7,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 2-3cm,0.004
143-W5,Pb-S-GC,JT-2015-SED-GC-143-W5-2-3cm,18.1,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 2-3cm,0.002
143-W5,Sb-S-GC,JT-2015-SED-GC-143-W5-2-3cm,1.00,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 2-3cm,0.001
143-W5,Se-S-GC,JT-2015-SED-GC-143-W5-2-3cm,1.21,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 2-3cm,0.024
143-W5,Sn-S-GC,JT-2015-SED-GC-143-W5-2-3cm,2.02,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 2-3cm,0.003
143-W5,Tl-S-GC,JT-2015-SED-GC-143-W5-2-3cm,0.62,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 2-3cm,0.001
143-W5,V-S-GC,JT-2015-SED-GC-143-W5-2-3cm,212,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 2-3cm,0.6
143-W5,Zn-S-GC,JT-2015-SED-GC-143-W5-2-3cm,123,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 2-3cm,0.5
143-W5,TOC-S-GC,JT-2015-SED-GC-143-W5-2-3cm,1.21,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 2-3cm,0.03
143-W5,Ag-S-GC,JT-2015-SED-GC-143-W5-3-4cm-lab-duplicate-1,0.14,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.003
143-W5,Al-S-GC,JT-2015-SED-GC-143-W5-3-4cm-lab-duplicate-1,7.48,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.01
143-W5,As-S-GC,JT-2015-SED-GC-143-W5-3-4cm-lab-duplicate-1,18.5,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.02
143-W5,Ba-S-GC,JT-2015-SED-GC-143-W5-3-4cm-lab-duplicate-1,717,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.01
143-W5,Be-S-GC,JT-2015-SED-GC-143-W5-3-4cm-lab-duplicate-1,1.80,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.009
143-W5,Cd-S-GC,JT-2015-SED-GC-143-W5-3-4cm-lab-duplicate-1,0.29,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.001
143-W5,Cr-S-GC,JT-2015-SED-GC-143-W5-3-4cm-lab-duplicate-1,108,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.4
143-W5,Cu-S-GC,JT-2015-SED-GC-143-W5-3-4cm-lab-duplicate-1,29.3,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.2
143-W5,Fe-S-GC,JT-2015-SED-GC-143-W5-3-4cm-lab-duplicate-1,4.33,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.01
143-W5,Hg-S-GC,JT-2015-SED-GC-143-W5-3-4cm-lab-duplicate-1,0.074,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.001
143-W5,Mn-S-GC,JT-2015-SED-GC-143-W5-3-4cm-lab-duplicate-1,476,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,2.4
143-W5,Ni-S-GC,JT-2015-SED-GC-143-W5-3-4cm-lab-duplicate-1,42.7,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.004
143-W5,Pb-S-GC,JT-2015-SED-GC-143-W5-3-4cm-lab-duplicate-1,18.6,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.002
143-W5,Sb-S-GC,JT-2015-SED-GC-143-W5-3-4cm-lab-duplicate-1,0.99,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.001
143-W5,Se-S-GC,JT-2015-SED-GC-143-W5-3-4cm-lab-duplicate-1,1.27,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.024
143-W5,Sn-S-GC,JT-2015-SED-GC-143-W5-3-4cm-lab-duplicate-1,2.07,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.003
143-W5,Tl-S-GC,JT-2015-SED-GC-143-W5-3-4cm-lab-duplicate-1,0.68,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.001
143-W5,V-S-GC,JT-2015-SED-GC-143-W5-3-4cm-lab-duplicate-1,209,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.6
143-W5,Zn-S-GC,JT-2015-SED-GC-143-W5-3-4cm-lab-duplicate-1,122,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.5
143-W5,TOC-S-GC,JT-2015-SED-GC-143-W5-3-4cm-lab-duplicate-1,1.16,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.03
143-W5,Ag-S-GC,JT-2015-SED-GC-143-W5-3-4cm-lab-duplicate-2,0.14,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.003
143-W5,Al-S-GC,JT-2015-SED-GC-143-W5-3-4cm-lab-duplicate-2,7.50,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.01
143-W5,As-S-GC,JT-2015-SED-GC-143-W5-3-4cm-lab-duplicate-2,18.7,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.02
143-W5,Ba-S-GC,JT-2015-SED-GC-143-W5-3-4cm-lab-duplicate-2,722,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.01
143-W5,Be-S-GC,JT-2015-SED-GC-143-W5-3-4cm-lab-duplicate-2,1.82,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.009
143-W5,Cd-S-GC,JT-2015-SED-GC-143-W5-3-4cm-lab-duplicate-2,0.31,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.001
143-W5,Cr-S-GC,JT-2015-SED-GC-143-W5-3-4cm-lab-duplicate-2,108,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.4
143-W5,Cu-S-GC,JT-2015-SED-GC-143-W5-3-4cm-lab-duplicate-2,29.6,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.2
143-W5,Fe-S-GC,JT-2015-SED-GC-143-W5-3-4cm-lab-duplicate-2,4.39,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.01
143-W5,Hg-S-GC,JT-2015-SED-GC-143-W5-3-4cm-lab-duplicate-2,0.072,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.001
143-W5,Mn-S-GC,JT-2015-SED-GC-143-W5-3-4cm-lab-duplicate-2,479,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,2.4
143-W5,Ni-S-GC,JT-2015-SED-GC-143-W5-3-4cm-lab-duplicate-2,43.4,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.004
143-W5,Pb-S-GC,JT-2015-SED-GC-143-W5-3-4cm-lab-duplicate-2,18.9,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.002
143-W5,Sb-S-GC,JT-2015-SED-GC-143-W5-3-4cm-lab-duplicate-2,1.03,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.001
143-W5,Se-S-GC,JT-2015-SED-GC-143-W5-3-4cm-lab-duplicate-2,1.30,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.024
143-W5,Sn-S-GC,JT-2015-SED-GC-143-W5-3-4cm-lab-duplicate-2,2.08,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.003
143-W5,Tl-S-GC,JT-2015-SED-GC-143-W5-3-4cm-lab-duplicate-2,0.69,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.001
143-W5,V-S-GC,JT-2015-SED-GC-143-W5-3-4cm-lab-duplicate-2,212,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.6
143-W5,Zn-S-GC,JT-2015-SED-GC-143-W5-3-4cm-lab-duplicate-2,124,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.5
143-W5,TOC-S-GC,JT-2015-SED-GC-143-W5-3-4cm-lab-duplicate-2,1.13,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.03
143-W5,Ag-S-GC,JT-2015-SED-GC-143-W5-4-5cm,0.14,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 4-5cm,0.003
143-W5,Al-S-GC,JT-2015-SED-GC-143-W5-4-5cm,7.70,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 4-5cm,0.01
143-W5,As-S-GC,JT-2015-SED-GC-143-W5-4-5cm,16.6,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 4-5cm,0.02
143-W5,Ba-S-GC,JT-2015-SED-GC-143-W5-4-5cm,717,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 4-5cm,0.01
143-W5,Be-S-GC,JT-2015-SED-GC-143-W5-4-5cm,1.91,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 4-5cm,0.009
143-W5,Cd-S-GC,JT-2015-SED-GC-143-W5-4-5cm,0.28,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 4-5cm,0.001
143-W5,Cr-S-GC,JT-2015-SED-GC-143-W5-4-5cm,107,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 4-5cm,0.4
143-W5,Cu-S-GC,JT-2015-SED-GC-143-W5-4-5cm,28.5,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 4-5cm,0.2
143-W5,Fe-S-GC,JT-2015-SED-GC-143-W5-4-5cm,4.23,nc,303,meter,Bottom depth to the surface of the sediment core.,Core section 4-5cm,0.01
