Project:,ANIMIDA III,,,,,,,,,,,,,,
Station:,W06,,,,,,,,,,,,,,
Date:,5/20/2015,,,,,,,,,,,,,,
Time (ADST):,11:28,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Pressure (db),Depth (m),Cond (S/m),Temp (deg C),Salinity (psu),Sigma-t,OBS (ntu),DO (mg/L),,,,,,,,
9.066,8.974,2.648276,-1.8066,33.5763,27.0235,1.418,11.8616,,,,,,,,
9.094,9.002,2.648101,-1.8066,33.5738,27.0215,1.467,11.8604,,,,,,,,
9.12,9.028,2.647546,-1.807,33.5666,27.0157,1.4595,11.8645,,,,,,,,
9.146,9.053,2.645963,-1.8083,33.546,26.9989,1.4348,11.866,,,,,,,,
9.171,9.078,2.643263,-1.8096,33.5097,26.9694,1.413,11.868,,,,,,,,
9.193,9.1,2.641682,-1.8104,33.4885,26.9522,1.4157,11.8706,,,,,,,,
9.21,9.117,2.641046,-1.8111,33.4805,26.9457,1.3907,11.8722,,,,,,,,
9.227,9.133,2.640787,-1.8116,33.4773,26.9432,1.3742,11.8685,,,,,,,,
9.246,9.152,2.640681,-1.8117,33.4759,26.9421,1.4249,11.8695,,,,,,,,
9.265,9.171,2.640646,-1.8118,33.4755,26.9417,1.5569,11.8673,,,,,,,,
9.285,9.191,2.640645,-1.8118,33.4756,26.9417,1.5902,11.8694,,,,,,,,
9.306,9.213,2.640686,-1.8118,33.4761,26.9421,1.554,11.8716,,,,,,,,
9.329,9.233,2.640741,-1.8116,33.4767,26.9427,1.4962,11.8654,,,,,,,,
9.35,9.255,2.640795,-1.8115,33.4772,26.9431,1.5252,11.8676,,,,,,,,
9.37,9.276,2.640824,-1.8113,33.4775,26.9432,1.5587,11.8707,,,,,,,,
9.393,9.298,2.640832,-1.8113,33.4776,26.9434,1.5311,11.8661,,,,,,,,
9.419,9.323,2.640847,-1.8112,33.4777,26.9434,1.5143,11.8656,,,,,,,,
9.446,9.35,2.640893,-1.8108,33.4778,26.9435,1.4898,11.8629,,,,,,,,
9.474,9.378,2.640952,-1.81,33.4778,26.9435,1.445,11.8634,,,,,,,,
9.502,9.406,2.640984,-1.8097,33.4778,26.9434,1.5102,11.8656,,,,,,,,
9.529,9.432,2.641004,-1.8095,33.4778,26.9435,1.5964,11.8638,,,,,,,,
9.555,9.459,2.640994,-1.8095,33.4777,26.9434,1.5251,11.86,,,,,,,,
9.581,9.485,2.641017,-1.8093,33.4778,26.9434,1.4326,11.8607,,,,,,,,
9.608,9.51,2.641048,-1.8088,33.4776,26.9434,1.3674,11.8591,,,,,,,,
9.633,9.535,2.64105,-1.8085,33.4774,26.9431,1.294,11.8568,,,,,,,,
9.659,9.561,2.640985,-1.8083,33.4762,26.9421,1.2615,11.8573,,,,,,,,
9.686,9.588,2.640688,-1.8081,33.4717,26.9385,1.2596,11.854,,,,,,,,
9.714,9.615,2.639972,-1.8074,33.4609,26.9297,1.2817,11.8516,,,,,,,,
9.745,9.646,2.639175,-1.8064,33.4486,26.9197,1.3096,11.8544,,,,,,,,
9.777,9.678,2.638874,-1.8055,33.4434,26.9155,1.2827,11.8559,,,,,,,,
9.812,9.713,2.638908,-1.8049,33.4432,26.9153,1.2946,11.8539,,,,,,,,
9.847,9.747,2.638983,-1.8053,33.4446,26.9164,1.3686,11.8531,,,,,,,,
9.873,9.774,2.639107,-1.8074,33.4488,26.9198,1.3817,11.8576,,,,,,,,
9.89,9.791,2.639636,-1.81,33.4591,26.9284,1.3158,11.8574,,,,,,,,
9.902,9.802,2.640376,-1.8128,33.4725,26.9394,1.2796,11.8522,,,,,,,,
9.912,9.811,2.640786,-1.8148,33.4805,26.9458,1.3267,11.8566,,,,,,,,
9.921,9.82,2.640943,-1.8154,33.4834,26.9483,1.374,11.8489,,,,,,,,
9.928,9.826,2.641004,-1.8157,33.4845,26.9492,1.349,11.8546,,,,,,,,
9.934,9.832,2.641002,-1.816,33.4849,26.9494,1.3104,11.8431,,,,,,,,
9.938,9.837,2.64095,-1.8165,33.4848,26.9494,1.3443,11.8503,,,,,,,,
9.941,9.84,2.640899,-1.8171,33.4847,26.9492,1.3254,11.8458,,,,,,,,
9.942,9.841,2.640864,-1.8173,33.4843,26.9491,1.3161,11.8432,,,,,,,,
9.943,9.842,2.640822,-1.817,33.4836,26.9483,1.2763,11.8434,,,,,,,,
9.943,9.842,2.640837,-1.8173,33.484,26.9487,1.2761,11.8414,,,,,,,,
9.945,9.843,2.640844,-1.8157,33.4823,26.9474,1.2472,11.8352,,,,,,,,
9.944,9.843,2.640823,-1.8165,33.4829,26.9478,1.2822,11.8383,,,,,,,,
9.945,9.845,2.640881,-1.8146,33.4816,26.9468,1.2965,11.829,,,,,,,,
9.948,9.847,2.640921,-1.8135,33.481,26.9462,1.4236,11.831,,,,,,,,
9.953,9.851,2.640966,-1.8123,33.4802,26.9455,1.4919,11.8301,,,,,,,,
9.959,9.858,2.641,-1.8112,33.4794,26.9448,1.4311,11.8283,,,,,,,,
9.967,9.866,2.640994,-1.8104,33.4784,26.944,1.3521,11.8303,,,,,,,,
9.973,9.873,2.640908,-1.81,33.4768,26.9427,1.3187,11.8237,,,,,,,,
9.98,9.879,2.640697,-1.8104,33.4743,26.9407,1.3688,11.8236,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
