"region","gear","common_name","Omega1","Epsilon1","Omega2","Epsilon2","obs_model","status","max_grad","rrmse","aic"
"chukchi","otter","saffron cod",1,0,1,1,"Log_Delta","confirm_gradient",1.01898933735356e-09,3.353,593.031885421911
"chukchi","otter","saffron cod",0,1,1,1,"Log_Delta","confirm_gradient",1.59392388177082e-09,3.132,595.132019531389
"chukchi","otter","saffron cod",1,1,1,1,"Log_Delta","confirm_gradient",3.05225711372259e-09,3.312,594.705356736384
"chukchi","otter","saffron cod",0,0,0,0,"Gamma_Delta","confirm_gradient",3.6986510315737e-13,5.413,729.908735838004
"chukchi","otter","saffron cod",1,0,0,0,"Gamma_Delta","confirm_gradient",5.9731828372378e-09,5.259,696.838114473909
"chukchi","otter","saffron cod",0,1,0,0,"Gamma_Delta","confirm_gradient",1.8555850544999e-07,5.223,698.938248406157
"chukchi","otter","saffron cod",1,1,0,0,"Gamma_Delta","confirm_gradient",4.59175486522412e-09,5.251,698.511585809865
"chukchi","otter","saffron cod",0,0,1,0,"Gamma_Delta","confirm_gradient",3.57753882074263e-09,4.592,641.343845103823
"chukchi","otter","saffron cod",1,0,1,0,"Gamma_Delta","confirm_gradient",9.04227448472739e-09,3.812,608.273223747385
"chukchi","otter","saffron cod",0,1,1,0,"Gamma_Delta","confirm_gradient",5.36262843020552e-08,3.623,610.373357940345
"chukchi","otter","saffron cod",1,1,1,0,"Gamma_Delta","confirm_gradient",1.43459214507757e-08,3.777,609.946695081839
"chukchi","otter","saffron cod",0,0,0,1,"Gamma_Delta","confirm_gradient",2.25156195909904e-08,4.281,630.674394263235
"chukchi","otter","saffron cod",1,0,0,1,"Gamma_Delta","confirm_gradient",9.43777359596609e-08,3.257,597.603772993607
"chukchi","otter","saffron cod",0,1,0,1,"Gamma_Delta","confirm_gradient",1.78062009581481e-11,3.028,599.703906978393
"chukchi","otter","saffron cod",1,1,0,1,"Gamma_Delta","confirm_gradient",2.42288382246159e-07,3.214,599.277244184828
"chukchi","otter","saffron cod",0,0,1,1,"Gamma_Delta","confirm_gradient",5.97762787046818e-08,4.3,629.641683817164
"chukchi","otter","saffron cod",1,0,1,1,"Gamma_Delta","confirm_gradient",1.39342992699909e-09,3.274,596.57106238497
"chukchi","otter","saffron cod",0,1,1,1,"Gamma_Delta","confirm_gradient",9.14014042230349e-09,3.047,598.671196497839
"chukchi","otter","saffron cod",1,1,1,1,"Gamma_Delta","confirm_gradient",8.81131152485892e-08,3.231,598.244533809084
