"region","gear","common_name","Omega1","Epsilon1","Omega2","Epsilon2","obs_model","status","max_grad","rrmse","aic"
"chukchi","beam","snailfishes",0,0,1,1,"Log_Delta","confirm_gradient",1.35736355035623e-10,3.744,837.130846658973
"chukchi","beam","snailfishes",1,0,1,1,"Log_Delta","confirm_gradient",1.01025539856417e-11,3.842,832.31756250588
"chukchi","beam","snailfishes",0,1,1,1,"Log_Delta","confirm_gradient",2.71081201930201e-09,3.701,831.921586391722
"chukchi","beam","snailfishes",1,1,1,1,"Log_Delta","confirm_gradient",1.43838857207714e-11,3.733,832.742717284404
"chukchi","beam","snailfishes",0,0,0,0,"Gamma_Delta","confirm_gradient",4.57871860595724e-10,4.468,855.994950230902
"chukchi","beam","snailfishes",1,0,0,0,"Gamma_Delta","confirm_gradient",8.90823359522841e-10,4.518,851.181666077814
"chukchi","beam","snailfishes",0,1,0,0,"Gamma_Delta","confirm_gradient",1.44748657504579e-09,4.45,850.78568996368
"chukchi","beam","snailfishes",1,1,0,0,"Gamma_Delta","confirm_gradient",1.44701761684018e-09,4.469,851.606820856467
"chukchi","beam","snailfishes",0,0,1,0,"Gamma_Delta","confirm_gradient",4.43211933820464e-09,3.398,842.015582747836
"chukchi","beam","snailfishes",1,0,1,0,"Gamma_Delta","confirm_gradient",4.88027618317233e-10,3.529,837.202298572467
"chukchi","beam","snailfishes",0,1,1,0,"Gamma_Delta","confirm_gradient",1.36068933898059e-12,3.335,836.806322479415
"chukchi","beam","snailfishes",1,1,1,0,"Gamma_Delta","confirm_gradient",1.11357725124384e-09,3.379,837.627453372411
"chukchi","beam","snailfishes",0,0,0,1,"Gamma_Delta","confirm_gradient",8.96327456700874e-11,3.274,840.979818848403
"chukchi","beam","snailfishes",1,0,0,1,"Gamma_Delta","confirm_gradient",1.55072923391231e-08,3.434,836.166534715786
"chukchi","beam","snailfishes",0,1,0,1,"Gamma_Delta","confirm_gradient",6.21999074468249e-09,3.233,835.770558582189
"chukchi","beam","snailfishes",1,1,0,1,"Gamma_Delta","confirm_gradient",2.14807339277145e-09,3.28,836.591689476222
"chukchi","beam","snailfishes",0,0,1,1,"Gamma_Delta","confirm_gradient",1.03953734509332e-09,3.274,842.979818848328
"chukchi","beam","snailfishes",1,0,1,1,"Gamma_Delta","confirm_gradient",1.93513971513681e-09,3.529,839.202298593974
"chukchi","beam","snailfishes",0,1,1,1,"Gamma_Delta","confirm_gradient",4.92984346678327e-08,3.233,837.770558580846
"chukchi","beam","snailfishes",1,1,1,1,"Gamma_Delta","confirm_gradient",3.56381590904675e-12,3.28,838.591689473906
