"year","month","day","date","gear","lon","lat","bot_depth","bot_temp","actual_area_swept","common_name","cpue_kg_km2","area_swept_km2"
1990,9,9,1990-09-09,"otter",-161.68925,70.711085,40,2.2,0.04290598,"Arctic cod",14.7998017991898,1
1990,9,7,1990-09-07,"otter",-161.92058,71.149915,48,-1,0.02289072,"Arctic cod",19.8333647871277,1
2012,9,8,2012-09-08,"otter",-161.94597,72.501055,40,-1.2,0.01631448,"Arctic cod",27.3376779400876,1
1990,9,7,1990-09-07,"otter",-161.95,71.164585,46,-1,0.00746808,"Arctic cod",18.2108386626817,1
2012,9,5,2012-09-05,"otter",-162.114355,71.50535,42,-1.7,0.01765836,"Arctic cod",42.0197572141467,1
2012,8,16,2012-08-16,"otter",-162.20983,66.49546,11,-0.4,0.0217208,"Arctic cod",1.47324223785496,1
2012,9,11,2012-09-11,"otter",-162.250515,72.03006,25,-1.6,0.01741443,"Arctic cod",39.5074659348598,1
2012,8,25,2012-08-25,"otter",-162.315885,70.996735,42,2.2,0.0200634,"Arctic cod",62.302501071603,1
2012,8,23,2012-08-23,"otter",-162.5106,70.511175,32,7.2,0.01644386,"Arctic cod",146.194385016657,1
1990,9,6,1990-09-06,"otter",-162.705085,70.375,31,3.4,0.01728944,"Arctic cod",47.1964389824078,1
1990,9,9,1990-09-09,"otter",-163.209165,71.069085,44,0.2,0.04475889,"Arctic cod",18.2310151123051,1
1990,9,10,1990-09-10,"otter",-163.245085,69.9655,20,5.7,0.03534157,"Arctic cod",59.0522718713402,1
1990,9,6,1990-09-06,"otter",-163.289085,70.561165,38,2.6,0.04192703,"Arctic cod",102.773795329648,1
1990,9,10,1990-09-10,"otter",-163.30875,69.99267,22,5.7,0.03881885,"Arctic cod",56.0810018843938,1
2012,8,16,2012-08-16,"otter",-163.325535,66.989205,11,10.7,0.022158982,"Arctic cod",0.541541123143653,1
1990,9,9,1990-09-09,"otter",-163.371,71.10242,44,0.2,0.04371895,"Arctic cod",33.1892691841867,1
2012,8,16,2012-08-16,"otter",-163.391675,66.48609,11,10.6,0.0205422,"Arctic cod",0,1
1990,9,6,1990-09-06,"otter",-163.39875,70.5475,40,2.6,0.04035171,"Arctic cod",121.40749425489,1
1990,9,10,1990-09-10,"otter",-163.49917,69.99417,24,5.8,0.04373005,"Arctic cod",132.769114144621,1
2012,9,8,2012-09-08,"otter",-163.513125,72.50503,45,-1.3,0.02307852,"Arctic cod",82.6742789398973,1
1990,9,10,1990-09-10,"otter",-163.623165,69.969665,26,5.8,0.03981392,"Arctic cod",242.678942440232,1
2012,9,11,2012-09-11,"otter",-163.63601,72.00346,36,-1.2,0.01657276,"Arctic cod",40.9105061558847,1
1990,9,8,1990-09-08,"otter",-163.638165,71.57325,44,-1.1,0.02081066,"Arctic cod",6.53511229341117,1
1990,9,8,1990-09-08,"otter",-163.74692,71.59183,42,-1.1,0.047292,"Arctic cod",1.92421551213736,1
2012,9,12,2012-09-12,"otter",-163.822885,71.4941,42,-1.1,0.02240755,"Arctic cod",136.02558066366,1
2012,9,4,2012-09-04,"otter",-163.8753,71.004415,40,-1.2,0.0210726,"Arctic cod",24.1071343830377,1
2012,8,25,2012-08-25,"otter",-164.00179,70.49935,40,6.2,0.01845432,"Arctic cod",229.214622917561,1
1990,9,14,1990-09-14,"otter",-164.00658,69.79258,29,NA,0.04262336,"Arctic cod",237.311183351101,1
1990,8,18,1990-08-18,"otter",-164.06183,70.799085,48,-1,0.02275462,"Arctic cod",99.6720665957067,1
1990,9,14,1990-09-14,"otter",-164.12125,69.816585,29,NA,0.04900704,"Arctic cod",209.174028874219,1
2012,8,22,2012-08-22,"otter",-164.131025,69.9959,28,7,0.01771305,"Arctic cod",59.8428842011963,1
2012,9,8,2012-09-08,"otter",-164.18025,73.045815,82,-1.7,0.00881888,"Arctic cod",29.0286294858304,1
2012,8,22,2012-08-22,"otter",-164.21496,69.50244,20,7,0.01879016,"Arctic cod",599.143381429429,1
1990,8,18,1990-08-18,"otter",-164.218915,70.80067,46,-1,0.04145458,"Arctic cod",90.8222927358087,1
2012,8,22,2012-08-22,"otter",-164.32649,69.01333,9,9.3,0.02100372,"Arctic cod",2.85663682433397,1
2012,8,17,2012-08-17,"otter",-164.581375,67.506065,27,9.8,0.01987776,"Arctic cod",4.52767313822081,1
1990,9,15,1990-09-15,"otter",-164.63817,69.618085,27,7.1,0.0447795,"Arctic cod",114.472024028853,1
1990,9,10,1990-09-10,"otter",-164.67142,70.4335,44,4.3,0.04058489,"Arctic cod",111.765733503282,1
2012,8,17,2012-08-17,"otter",-164.68276,66.99205,24,8.4,0.01932764,"Arctic cod",104.61701480367,1
1990,9,15,1990-09-15,"otter",-164.70592,69.641915,29,7.1,0.02116224,"Arctic cod",145.731264743241,1
1990,9,10,1990-09-10,"otter",-164.79542,70.451415,44,4.3,0.04191939,"Arctic cod",62.7633178822497,1
1990,9,14,1990-09-14,"otter",-164.86158,70.0535,38,6.3,0.04208212,"Arctic cod",287.794436211864,1
1990,9,9,1990-09-09,"otter",-164.86175,71.54967,42,0.5,0.04967358,"Arctic cod",4.56983370234237,1
1990,8,30,1990-08-30,"otter",-164.8705,69.12225,22,10.7,0.04437,"Arctic cod",13.2972729321614,1
1990,9,14,1990-09-14,"otter",-164.924915,70.096415,40,6.3,0.04812,"Arctic cod",212.094763092269,1
1990,8,30,1990-08-30,"otter",-164.97275,69.1445,24,10.7,0.035208,"Arctic cod",110.798682117701,1
2012,9,10,2012-09-10,"otter",-165.182215,72.487305,48,-0.8,0.01416069,"Arctic cod",54.6583535124348,1
2012,9,10,2012-09-10,"otter",-165.28169,72.013075,40,-0.9,0.01704117,"Arctic cod",109.147435299337,1
1990,9,8,1990-09-08,"otter",-165.33008,71.991165,42,1.1,0.04809966,"Arctic cod",0.935557548639637,1
2012,9,12,2012-09-12,"otter",-165.36145,71.50071,40,-0.6,0.02317448,"Arctic cod",66.1935025079311,1
2012,9,13,2012-09-13,"otter",-165.430425,70.99711,38,0.5,0.01692601,"Arctic cod",35.330240263358,1
1990,9,8,1990-09-08,"otter",-165.48108,71.992335,42,1.1,0.04114992,"Arctic cod",2.21142592743801,1
2012,9,3,2012-09-03,"otter",-165.49594,70.5103,40,2.2,0.02163506,"Arctic cod",23.1106361618595,1
2012,8,26,2012-08-26,"otter",-165.571,69.99905,38,5.4,0.02243942,"Arctic cod",216.22662261324,1
2012,8,21,2012-08-21,"otter",-165.66005,69.008745,18,9.1,0.01938984,"Arctic cod",6.70454217260173,1
2012,8,26,2012-08-26,"otter",-165.70994,69.502415,32,7.9,0.01776633,"Arctic cod",211.748853027046,1
1990,9,11,1990-09-11,"otter",-165.767,70.752585,42,4.4,0.04380102,"Arctic cod",293.075366738035,1
1990,8,17,1990-08-17,"otter",-165.835,71.154665,42,NA,0.03990896,"Arctic cod",306.873443958449,1
2012,9,9,2012-09-09,"otter",-165.83945,73.001185,57,-1.4,0.02567092,"Arctic cod",63.8855171532614,1
2012,8,20,2012-08-20,"otter",-165.859915,68.00221,26,9.9,0.01794128,"Arctic cod",4.68194019601723,1
2012,8,17,2012-08-17,"otter",-165.889785,67.50369,37,5,0.01687582,"Arctic cod",2.84430623223049,1
2012,8,15,2012-08-15,"otter",-165.90435,66.99561,21,8.2,0.02075028,"Arctic cod",75.4688611430786,1
1990,9,11,1990-09-11,"otter",-165.9085,70.738335,42,4.4,0.04648947,"Arctic cod",414.674548881714,1
2012,8,15,2012-08-15,"otter",-166.017925,66.48925,14,9.3,0.02062803,"Arctic cod",2.03606451997597,1
1990,9,13,1990-09-13,"otter",-166.0445,70.23667,46,5.7,0.03844743,"Arctic cod",342.129499943169,1
1990,9,13,1990-09-13,"otter",-166.148085,70.232085,46,5.7,0.04669336,"Arctic cod",32.0602329753096,1
1990,9,16,1990-09-16,"otter",-166.15275,69.7105,42,6.2,0.04308926,"Arctic cod",229.477136530077,1
1990,9,16,1990-09-16,"otter",-166.294085,69.71425,42,6.2,0.04472172,"Arctic cod",106.503059363549,1
1990,8,23,1990-08-23,"otter",-166.42708,68.87917,35,10.7,0.01535797,"Arctic cod",0,1
1990,8,23,1990-08-23,"otter",-166.506,68.87075,37,10.7,0.03877818,"Arctic cod",39.7646305215975,1
1990,8,30,1990-08-30,"otter",-166.510835,69.43433,38,7,0.01822176,"Arctic cod",580.020810283968,1
1990,8,30,1990-08-30,"otter",-166.5465,69.460665,40,7,0.02000678,"Arctic cod",104.314637337942,1
1990,8,21,1990-08-21,"otter",-166.81933,68.397585,18,12.6,0.0452023,"Arctic cod",953.292199733199,1
2012,9,10,2012-09-10,"otter",-166.82659,72.515245,48,-0.8,0.02083674,"Arctic cod",215.004842408169,1
1990,9,8,1990-09-08,"otter",-166.833915,72.066415,46,0.6,0.0379122,"Arctic cod",9.57475430072641,1
1990,9,8,1990-09-08,"otter",-166.888835,72.0395,46,0.6,0.03923559,"Arctic cod",2.31932283928953,1
2012,9,14,2012-09-14,"otter",-166.916285,72.00928,45,-0.8,0.02469874,"Arctic cod",80.1660327611854,1
1990,8,21,1990-08-21,"otter",-166.92733,68.392915,20,12.6,0.03805176,"Arctic cod",888.079815493423,1
2012,9,13,2012-09-13,"otter",-166.954675,71.5007,43,0.3,0.01636375,"Arctic cod",100.343747612864,1
2012,9,3,2012-09-03,"otter",-166.98244,70.50945,47,0.3,0.02028147,"Arctic cod",53.2505779906486,1
2012,9,13,2012-09-13,"otter",-166.98318,71.0104,43,1.5,0.02266394,"Arctic cod",398.16554403162,1
1990,8,17,1990-08-17,"otter",-166.993,71.48008,46,NA,0.04078789,"Arctic cod",672.797734817859,1
2012,9,2,2012-09-02,"otter",-167.01461,70.01889,45,2,0.02074016,"Arctic cod",97.4920154907194,1
2012,8,21,2012-08-21,"otter",-167.044575,68.98822,44,4.9,0.01977102,"Arctic cod",446.410959070397,1
1990,8,17,1990-08-17,"otter",-167.0705,71.49975,48,NA,0.04087512,"Arctic cod",1570.22168986905,1
2012,8,27,2012-08-27,"otter",-167.131935,69.50156,44,5.7,0.0189286,"Arctic cod",53.0414293714274,1
2012,8,21,2012-08-21,"otter",-167.14776,68.522955,34,9.6,0.01846205,"Arctic cod",501.406940182699,1
2012,8,18,2012-08-18,"otter",-167.18204,67.51167,43,1.7,0.02054654,"Arctic cod",26.6711572848762,1
2012,8,20,2012-08-20,"otter",-167.197785,68.004405,54,2,0.02222432,"Arctic cod",23.3977912485061,1
2012,8,18,2012-08-18,"otter",-167.22429,66.98433,36,2,0.02201979,"Arctic cod",18.8012692219136,1
2012,8,15,2012-08-15,"otter",-167.24625,66.48863,26,8.4,0.01978353,"Arctic cod",1734.1697866862,1
1990,8,21,1990-08-21,"otter",-167.273915,68.476585,46,7.1,0.01177209,"Arctic cod",0,1
2012,8,14,2012-08-14,"otter",-167.2772,66.00125,12,9.9,0.02003392,"Arctic cod",1.89678305593713,1
1990,8,31,1990-08-31,"otter",-167.288665,69.640835,46,5.7,0.01923519,"Arctic cod",117.908895103194,1
1990,8,23,1990-08-23,"otter",-167.360335,68.867585,46,4.8,0.0506278,"Arctic cod",156.79132808457,1
1990,9,11,1990-09-11,"otter",-167.381665,71.065665,40,NA,0.04372533,"Arctic cod",1327.8344611693,1
1990,8,23,1990-08-23,"otter",-167.479335,68.878415,46,4.8,0.03789024,"Arctic cod",119.714206085789,1
1990,9,13,1990-09-13,"otter",-167.48242,70.48883,49,2.3,0.04523596,"Arctic cod",20.0504200640375,1
1990,9,11,1990-09-11,"otter",-167.485335,71.08117,46,NA,0.04040234,"Arctic cod",215.556821708842,1
1990,9,13,1990-09-13,"otter",-167.60317,70.53075,49,2.3,0.05461151,"Arctic cod",70.6078260791544,1
1990,8,24,1990-08-24,"otter",-167.632915,69.101415,48,2.7,0.04682802,"Arctic cod",123.985596657728,1
1990,8,31,1990-08-31,"otter",-167.64517,69.6475,46,5.7,0.023985,"Arctic cod",160.767146133,1
1990,8,17,1990-08-17,"otter",-167.6735,71.54125,49,1.1,0.04589877,"Arctic cod",222.358899813655,1
1990,8,24,1990-08-24,"otter",-167.70975,69.12983,48,2.7,0.04298522,"Arctic cod",311.29304444644,1
1990,8,17,1990-08-17,"otter",-167.764585,71.572835,48,1.1,0.0429216,"Arctic cod",354.01755759338,1
1990,8,22,1990-08-22,"otter",-167.85275,68.86275,49,2.3,0.04045716,"Arctic cod",678.297735184575,1
1990,8,22,1990-08-22,"otter",-167.97008,68.84658,49,2.3,0.04339845,"Arctic cod",209.039723768936,1
2012,9,9,2012-09-09,"otter",-168.43919,72.501905,51,-1.1,0.0215469,"Arctic cod",350.166381242777,1
1990,8,24,1990-08-24,"otter",-168.4685,69.18008,49,3.1,0.04091166,"Arctic cod",369.210146936106,1
2012,9,16,2012-09-16,"otter",-168.48389,70.001925,40,0.7,0.01420433,"Arctic cod",29.2868442228532,1
2012,8,19,2012-08-19,"otter",-168.48623,67.508565,45,1.3,0.02273376,"Arctic cod",214.922652478077,1
2012,8,28,2012-08-28,"otter",-168.487335,68.499175,48,2.3,0.0184212,"Arctic cod",204.004082253056,1
2012,8,28,2012-08-28,"otter",-168.487385,68.988025,48,2.1,0.01769856,"Arctic cod",101.364178780647,1
2012,8,18,2012-08-18,"otter",-168.488975,66.993275,34,2.4,0.0179608,"Arctic cod",170.036969400027,1
2012,8,14,2012-08-14,"otter",-168.490415,66.02286,50,1.6,0.0186656,"Arctic cod",228.227327275844,1
2012,8,14,2012-08-14,"otter",-168.49731,66.50526,49,1.3,0.01816788,"Arctic cod",90.0490315876151,1
2012,9,15,2012-09-15,"otter",-168.503465,70.49704,36,0.1,0.0177262,"Arctic cod",25.7246335932123,1
2012,8,19,2012-08-19,"otter",-168.50725,68.00158,56,1.5,0.02302344,"Arctic cod",1144.22518963283,1
2012,9,14,2012-09-14,"otter",-168.51725,72.00405,48,-0.5,0.02202908,"Arctic cod",252.393654206168,1
2012,9,14,2012-09-14,"otter",-168.519435,71.508235,45,-0.3,0.0229614,"Arctic cod",82.2249514402432,1
2012,9,15,2012-09-15,"otter",-168.519485,71.002435,44,0,0.02298712,"Arctic cod",139.469407215867,1
2012,8,27,2012-08-27,"otter",-168.57585,69.50139,48,3.8,0.01702184,"Arctic cod",101.634135910101,1
1990,9,11,1990-09-11,"otter",-168.587085,70.807585,40,NA,0.04527756,"Arctic cod",2.00982561781156,1
1990,8,22,1990-08-22,"otter",-168.6465,68.78667,51,2.5,0.08260992,"Arctic cod",1073.44251150467,1
1990,8,22,1990-08-22,"otter",-168.736,68.55542,55,2.1,0.04305,"Arctic cod",1406.62020905923,1
1990,8,22,1990-08-22,"otter",-168.74267,68.77142,53,2.5,0.04651482,"Arctic cod",224.294106695457,1
1990,8,16,1990-08-16,"otter",-168.789835,71.890085,49,-1.2,0.04305539,"Arctic cod",147.484438069194,1
1990,8,22,1990-08-22,"otter",-168.806585,68.65225,53,2.1,0.047982,"Arctic cod",2292.44299945813,1
1990,8,16,1990-08-16,"otter",-168.820585,71.93308,51,-1.2,0.0423176,"Arctic cod",117.91784033121,1
1990,8,22,1990-08-22,"otter",-168.83,68.58658,51,2.1,0.04808718,"Arctic cod",2216.68228413477,1
1990,8,22,1990-08-22,"otter",-168.83142,68.696415,53,2.1,0.04844302,"Arctic cod",1132.98056149266,1
1990,8,24,1990-08-24,"otter",-168.83658,69.18492,49,2.2,0.0417783,"Arctic cod",407.149165954574,1
2012,8,24,2012-08-24,"beam",-157.401215,71.51999,89,-1.7,0.000485255,"snow crab",0,1
2012,9,5,2012-09-05,"beam",-159.02971,71.50226,52,-1.7,0.000282125,"snow crab",496.23393885689,1
2012,9,7,2012-09-07,"beam",-160.23024,72.4851,46,-1.4,0.000336293,"snow crab",273.570963415831,1
2012,9,8,2012-09-08,"beam",-161.904175,72.49981,43,-1.2,0.000302438,"snow crab",19.8387768732765,1
2012,9,11,2012-09-11,"beam",-162.2467,72.026625,28,-1.6,0.000471713,"snow crab",21.1993309491152,1
2012,8,25,2012-08-25,"beam",-162.2938,70.9924,44,1.9,0.000873459,"snow crab",0,1
2012,8,16,2012-08-16,"beam",-163.311565,66.98029,13,10.6,0.000482998,"snow crab",0,1
2012,9,11,2012-09-11,"beam",-163.64705,72.001565,39,-1.1,0.00027084,"snow crab",428.297149608625,1
2012,9,12,2012-09-12,"beam",-163.81569,71.49297,44,-1.1,0.000507825,"snow crab",7.8767291882046,1
2012,8,25,2012-08-25,"beam",-164.00121,70.5042,42,6.1,0.000462685,"snow crab",25.935571717259,1
2012,8,22,2012-08-22,"beam",-164.106215,70.003255,32,6.8,0.000561993,"snow crab",455.521687992555,1
2012,9,12,2012-09-12,"beam",-165.345675,71.49975,42,-0.6,0.000372405,"snow crab",26.8524858688793,1
2012,9,13,2012-09-13,"beam",-165.427025,70.996755,41,0.5,0.000343064,"snow crab",728.727001375836,1
2012,8,26,2012-08-26,"beam",-165.60376,70.002515,41,5.4,0.000663558,"snow crab",536.501707461895,1
2012,8,26,2012-08-26,"beam",-165.6554,69.496115,35,8.5,0.000458171,"snow crab",200.798391866792,1
2012,8,21,2012-08-21,"beam",-165.68324,68.997535,20,9.2,0.000537166,"snow crab",1.86162191948113,1
2012,9,9,2012-09-09,"beam",-165.817365,73.00034,59,-1.4,0.00027084,"snow crab",339.683946241323,1
2012,8,20,2012-08-20,"beam",-165.823275,67.998925,28,9.3,0.000458171,"snow crab",113.494743229056,1
2012,8,17,2012-08-17,"beam",-165.87097,67.507755,NA,NA,0.000652273,"snow crab",2707.45531395597,1
2012,8,15,2012-08-15,"beam",-165.945765,66.993165,23,8.1,0.000469456,"snow crab",200.231757608807,1
2012,9,10,2012-09-10,"beam",-166.8501,72.50724,50,-0.8,0.000390461,"snow crab",138.298063058795,1
2012,9,14,2012-09-14,"beam",-166.911445,72.00706,47,-0.8,0.000227957,"snow crab",1193.20749088644,1
2012,8,27,2012-08-27,"beam",-167.119,69.501725,46,5.4,0.000471713,"snow crab",8950.35752671646,1
2012,9,17,2012-09-17,"beam",-167.18165,67.49494,45,2.1,0.000336293,"snow crab",16809.7462629314,1
2012,8,20,2012-08-20,"beam",-167.18585,68.010435,55,1.6,0.00072224,"snow crab",1816.57066902969,1
2012,9,17,2012-09-17,"beam",-167.21815,67.003825,38,2,0.000363377,"snow crab",2743.70694898136,1
2012,8,14,2012-08-14,"beam",-167.262825,66.00764,15,9.7,0.000279868,"snow crab",0,1
2012,8,27,2012-08-27,"beam",-168.4792,69.494025,51,4,0.000507825,"snow crab",11702.850391375,1
2012,9,16,2012-09-16,"beam",-168.481775,70.00402,43,0.6,0.000255041,"snow crab",156.83752808372,1
2012,9,18,2012-09-18,"beam",-168.496375,66.496455,52,1.8,0.000672586,"snow crab",5266.24104575474,1
2012,8,18,2012-08-18,"beam",-168.496715,66.999845,38,2.2,0.000464942,"snow crab",53602.3848135896,1
2012,8,28,2012-08-28,"beam",-168.49775,68.99786,52,2,0.000485255,"snow crab",5945.32771429455,1
2012,8,19,2012-08-19,"beam",-168.498165,67.503195,48,1.3,0.000559736,"snow crab",5307.85941944059,1
2012,9,15,2012-09-15,"beam",-168.498775,70.49414,39,0.1,0.000306952,"snow crab",201.985978263702,1
2012,8,28,2012-08-28,"beam",-168.498985,68.501435,51,2.3,0.000462685,"snow crab",670.002269362525,1
2012,9,15,2012-09-15,"beam",-168.50144,70.99504,46,0,0.000279868,"snow crab",982.606085726128,1
2012,8,19,2012-08-19,"beam",-168.50541,67.996185,57,1.5,0.000537166,"snow crab",3818.1865568558,1
2012,9,18,2012-09-18,"beam",-168.510275,66.00607,54,1.1,0.000404003,"snow crab",0,1
2012,9,14,2012-09-14,"beam",-168.511275,71.50636,48,-0.3,0.000266326,"snow crab",908.660814190128,1
2012,9,6,2012-09-06,"otter",-157.172125,71.99015,84,-1.6,0.02169268,"snow crab",107.962686030495,1
2012,8,24,2012-08-24,"otter",-157.39841,71.5207,88,-1.7,0.01732544,"snow crab",2.42418085774445,1
2012,8,24,2012-08-24,"otter",-157.57224,71.104165,32,7.6,0.01135461,"snow crab",0,1
2012,9,7,2012-09-07,"otter",-158.45405,72.48095,57,-1.6,0.023268,"snow crab",39.6252363761389,1
2012,9,6,2012-09-06,"otter",-158.824175,72.01154,50,-1.7,0.01403574,"snow crab",23.3689139297251,1
2012,8,24,2012-08-24,"otter",-159.019835,71.00631,NA,NA,0.01845725,"snow crab",0,1
2012,9,5,2012-09-05,"otter",-159.038755,71.5014,50,-1.7,0.02114726,"snow crab",55.1371667062305,1
1990,9,7,1990-09-07,"otter",-160.444585,70.821165,53,NA,0.0461624,"snow crab",5.89224130461155,1
2012,9,7,2012-09-07,"otter",-160.48704,72.000835,35,-1.7,0.01896165,"snow crab",112.121044318401,1
2012,9,5,2012-09-05,"otter",-160.584125,71.50682,44,-1.7,0.02155048,"snow crab",14.7560518373605,1
1990,9,7,1990-09-07,"otter",-160.882665,70.937085,53,-0.6,0.02003904,"snow crab",4.54113570310753,1
2012,8,23,2012-08-23,"otter",-160.890035,70.99316,42,1.7,0.01802111,"snow crab",0,1
1990,9,7,1990-09-07,"otter",-160.937415,70.953585,49,-0.6,0.02089535,"snow crab",4.35503592904641,1
2012,8,23,2012-08-23,"otter",-160.94149,70.49944,18,9.2,0.01869,"snow crab",0,1
1990,9,9,1990-09-09,"otter",-161.37075,70.54417,27,3.9,0.0244337,"snow crab",33.3964974604747,1
1990,9,9,1990-09-09,"otter",-161.45758,70.53025,27,3.9,0.02242928,"snow crab",26.3049014502472,1
1990,9,9,1990-09-09,"otter",-161.529085,70.67783,40,2.2,0.02220282,"snow crab",14.3225049790973,1
1990,9,9,1990-09-09,"otter",-161.68925,70.711085,40,2.2,0.04290598,"snow crab",3.16972133022017,1
1990,9,7,1990-09-07,"otter",-161.92058,71.149915,48,-1,0.02289072,"snow crab",5.94127227103385,1
2012,9,8,2012-09-08,"otter",-161.94597,72.501055,40,-1.2,0.01631448,"snow crab",40.5774502160044,1
1990,9,7,1990-09-07,"otter",-161.95,71.164585,46,-1,0.00746808,"snow crab",12.1851935169414,1
2012,9,5,2012-09-05,"otter",-162.114355,71.50535,42,-1.7,0.01765836,"snow crab",8.38129928260608,1
2012,8,16,2012-08-16,"otter",-162.20983,66.49546,11,-0.4,0.0217208,"snow crab",0,1
2012,9,11,2012-09-11,"otter",-162.250515,72.03006,25,-1.6,0.01741443,"snow crab",5.16812781124619,1
2012,8,25,2012-08-25,"otter",-162.315885,70.996735,42,2.2,0.0200634,"snow crab",0,1
2012,8,23,2012-08-23,"otter",-162.5106,70.511175,32,7.2,0.01644386,"snow crab",273.901626503753,1
1990,9,6,1990-09-06,"otter",-162.705085,70.375,31,3.4,0.01728944,"snow crab",39.3303658186731,1
1990,9,9,1990-09-09,"otter",-163.209165,71.069085,44,0.2,0.04475889,"snow crab",25.3357489428357,1
1990,9,10,1990-09-10,"otter",-163.245085,69.9655,20,5.7,0.03534157,"snow crab",1.27328808539066,1
1990,9,6,1990-09-06,"otter",-163.289085,70.561165,38,2.6,0.04192703,"snow crab",241.252480798187,1
1990,9,10,1990-09-10,"otter",-163.30875,69.99267,22,5.7,0.03881885,"snow crab",1.15923063151021,1
2012,8,16,2012-08-16,"otter",-163.325535,66.989205,11,10.7,0.022158982,"snow crab",0,1
1990,9,9,1990-09-09,"otter",-163.371,71.10242,44,0.2,0.04371895,"snow crab",17.6353732191647,1
2012,8,16,2012-08-16,"otter",-163.391675,66.48609,11,10.6,0.0205422,"snow crab",1.16832666413529,1
1990,9,6,1990-09-06,"otter",-163.39875,70.5475,40,2.6,0.04035171,"snow crab",147.255221649838,1
1990,9,10,1990-09-10,"otter",-163.49917,69.99417,24,5.8,0.04373005,"snow crab",3.10998958382165,1
2012,9,8,2012-09-08,"otter",-163.513125,72.50503,45,-1.3,0.02307852,"snow crab",44.8035662598815,1
1990,9,10,1990-09-10,"otter",-163.623165,69.969665,26,5.8,0.03981392,"snow crab",3.4158907236464,1
2012,9,11,2012-09-11,"otter",-163.63601,72.00346,36,-1.2,0.01657276,"snow crab",59.2538599484938,1
1990,9,8,1990-09-08,"otter",-163.638165,71.57325,44,-1.1,0.02081066,"snow crab",4.37275896103247,1
1990,9,8,1990-09-08,"otter",-163.74692,71.59183,42,-1.1,0.047292,"snow crab",1.92421551213736,1
2012,9,12,2012-09-12,"otter",-163.822885,71.4941,42,-1.1,0.02240755,"snow crab",2.32064638927504,1
2012,9,4,2012-09-04,"otter",-163.8753,71.004415,40,-1.2,0.0210726,"snow crab",7.87752816453594,1
2012,8,25,2012-08-25,"otter",-164.00179,70.49935,40,6.2,0.01845432,"snow crab",184.563831124636,1
1990,9,14,1990-09-14,"otter",-164.00658,69.79258,29,NA,0.04262336,"snow crab",267.107051156924,1
1990,8,18,1990-08-18,"otter",-164.06183,70.799085,48,-1,0.02275462,"snow crab",95.6728787384716,1
1990,9,14,1990-09-14,"otter",-164.12125,69.816585,29,NA,0.04900704,"snow crab",454.444912404422,1
2012,8,22,2012-08-22,"otter",-164.131025,69.9959,28,7,0.01771305,"snow crab",392.366080375768,1
2012,9,8,2012-09-08,"otter",-164.18025,73.045815,82,-1.7,0.00881888,"snow crab",23.1321891215211,1
2012,8,22,2012-08-22,"otter",-164.21496,69.50244,20,7,0.01879016,"snow crab",0,1
1990,8,18,1990-08-18,"otter",-164.218915,70.80067,46,-1,0.04145458,"snow crab",218.841922894889,1
2012,8,22,2012-08-22,"otter",-164.32649,69.01333,9,9.3,0.02100372,"snow crab",0,1
2012,8,17,2012-08-17,"otter",-164.581375,67.506065,27,9.8,0.01987776,"snow crab",0,1
1990,9,15,1990-09-15,"otter",-164.63817,69.618085,27,7.1,0.0447795,"snow crab",64.8287720943735,1
1990,9,10,1990-09-10,"otter",-164.67142,70.4335,44,4.3,0.04058489,"snow crab",78.2310855099028,1
2012,8,17,2012-08-17,"otter",-164.68276,66.99205,24,8.4,0.01932764,"snow crab",76.7812314384995,1
1990,9,15,1990-09-15,"otter",-164.70592,69.641915,29,7.1,0.02116224,"snow crab",212.217610234077,1
1990,9,10,1990-09-10,"otter",-164.79542,70.451415,44,4.3,0.04191939,"snow crab",43.2735304592934,1
1990,9,14,1990-09-14,"otter",-164.86158,70.0535,38,6.3,0.04208212,"snow crab",527.088464174333,1
1990,9,9,1990-09-09,"otter",-164.86175,71.54967,42,0.5,0.04967358,"snow crab",73.9628591295413,1
1990,8,30,1990-08-30,"otter",-164.8705,69.12225,22,10.7,0.04437,"snow crab",5.11606941627226,1
1990,9,14,1990-09-14,"otter",-164.924915,70.096415,40,6.3,0.04812,"snow crab",517.497921862012,1
1990,8,30,1990-08-30,"otter",-164.97275,69.1445,24,10.7,0.035208,"snow crab",3.86275846398546,1
2012,9,10,2012-09-10,"otter",-165.182215,72.487305,48,-0.8,0.01416069,"snow crab",3.67213744527986,1
2012,9,10,2012-09-10,"otter",-165.28169,72.013075,40,-0.9,0.01704117,"snow crab",23.8246552320058,1
1990,9,8,1990-09-08,"otter",-165.33008,71.991165,42,1.1,0.04809966,"snow crab",9.43873615738656,1
2012,9,12,2012-09-12,"otter",-165.36145,71.50071,40,-0.6,0.02317448,"snow crab",10.8740303989561,1
2012,9,13,2012-09-13,"otter",-165.430425,70.99711,38,0.5,0.01692601,"snow crab",25.1683651374423,1
1990,9,8,1990-09-08,"otter",-165.48108,71.992335,42,1.1,0.04114992,"snow crab",4.39855047105802,1
2012,9,3,2012-09-03,"otter",-165.49594,70.5103,40,2.2,0.02163506,"snow crab",69.4243510302259,1
2012,8,26,2012-08-26,"otter",-165.571,69.99905,38,5.4,0.02243942,"snow crab",646.629903981475,1
2012,8,21,2012-08-21,"otter",-165.66005,69.008745,18,9.1,0.01938984,"snow crab",61.1660539746589,1
