"region","gear","common_name","Omega1","Epsilon1","Omega2","Epsilon2","obs_model","status","max_grad","rrmse","aic"
"chukchi","otter","jellyfishes",1,1,1,0,"Log_Delta","confirm_gradient",0.0330095136743758,1.89,1768.45051996664
"chukchi","otter","jellyfishes",0,0,0,1,"Log_Delta","confirm_gradient",6.48971003704892e-11,1.014,1793.73682197692
"chukchi","otter","jellyfishes",1,0,0,1,"Log_Delta","confirm_gradient",3.88883591995182e-10,0.907,1784.40953661812
"chukchi","otter","jellyfishes",0,1,0,1,"Log_Delta","confirm_gradient",0.0330084667934845,0.939,1761.19379390623
"chukchi","otter","jellyfishes",1,1,0,1,"Log_Delta","confirm_gradient",0.0330022024334458,0.939,1763.1937999281
"chukchi","otter","jellyfishes",0,0,1,1,"Log_Delta","confirm_gradient",1.73341206293966e-09,0.996,1795.66697164664
"chukchi","otter","jellyfishes",1,0,1,1,"Log_Delta","confirm_gradient",6.36861485111967e-12,0.904,1786.3396862872
"chukchi","otter","jellyfishes",0,1,1,1,"Log_Delta","confirm_gradient",0.0330132288869391,0.944,1763.12396299033
"chukchi","otter","jellyfishes",1,1,1,1,"Log_Delta","confirm_gradient",0.0330041239320265,0.944,1765.12394058988
"chukchi","otter","jellyfishes",0,0,0,0,"Gamma_Delta","confirm_gradient",5.58676185901227e-12,1.699,1780.88370853092
"chukchi","otter","jellyfishes",1,0,0,0,"Gamma_Delta","confirm_gradient",2.10227466546087e-07,1.526,1771.55642317134
"chukchi","otter","jellyfishes",0,1,0,0,"Gamma_Delta","confirm_gradient",0.0330127544341572,1.502,1748.34067504285
"chukchi","otter","jellyfishes",1,1,0,0,"Gamma_Delta","confirm_gradient",0.0330221047180537,1.502,1750.3406722286
"chukchi","otter","jellyfishes",0,0,1,0,"Gamma_Delta","confirm_gradient",8.76680905648186e-09,1.553,1782.60417291197
"chukchi","otter","jellyfishes",1,0,1,0,"Gamma_Delta","confirm_gradient",1.51899799405442e-08,1.389,1773.2768875765
"chukchi","otter","jellyfishes",0,1,1,0,"Gamma_Delta","confirm_gradient",0.0330123398360458,1.338,1750.06113774943
"chukchi","otter","jellyfishes",1,1,1,0,"Gamma_Delta","confirm_gradient",0.032971165985912,1.338,1752.06114576776
"chukchi","otter","jellyfishes",0,0,0,1,"Gamma_Delta","confirm_gradient",6.77447880015336e-08,1.517,1782.50855444697
"chukchi","otter","jellyfishes",1,0,0,1,"Gamma_Delta","confirm_gradient",5.95558278249086e-08,1.338,1773.18126912022
"chukchi","otter","jellyfishes",0,1,0,1,"Gamma_Delta","confirm_gradient",0.0330099153640795,1.278,1749.96552230907
"chukchi","otter","jellyfishes",1,1,0,1,"Gamma_Delta","confirm_gradient",0.033016312648769,1.278,1751.96552376429
"chukchi","otter","jellyfishes",0,0,1,1,"Gamma_Delta","confirm_gradient",2.01484023909515e-10,1.51,1784.0396569595
"chukchi","otter","jellyfishes",1,0,1,1,"Gamma_Delta","confirm_gradient",2.00369489888885e-08,1.334,1774.71237162784
"chukchi","otter","jellyfishes",0,1,1,1,"Gamma_Delta","confirm_gradient",0.0330183916357756,1.273,1751.49661998484
"chukchi","otter","jellyfishes",1,1,1,1,"Gamma_Delta","confirm_gradient",0.0330142015057824,1.273,1753.49662963902
